Experiment Name	Epoch	EpRet	TestEpRet	EpLen	TestEpLen	TotalEnvInteracts	Q1Vals	Q2Vals	LogPi	LossPi	LossQ	std	Time
ant_mop_r0_a1_1	131	0.0	0.0	1928.6	5000.0	1309999	2782.3022	2782.3022	-3.886289	-2785.3306	987.4336	0.7235993	43050.41940999031
ant_mop_r0_a1_1	132	0.0	0.0	1603.3334	5000.0	1319999	2787.342	2787.3413	-3.7815466	-2790.29	1203.523	0.7114363	43379.82625102997
ant_mop_r0_a1_1	133	0.0	0.0	3553.0	5000.0	1329999	2791.1191	2791.1204	-3.7922912	-2794.0784	1148.6132	0.7183637	43707.48054766655
ant_mop_r0_a1_1	134	0.0	0.0	4092.0	5000.0	1339999	2795.253	2795.2524	-3.7390428	-2798.3125	1170.0452	0.71112627	44041.112892866135
ant_mop_r0_a1_1	135	0.0	0.0	3879.5	5000.0	1349999	2802.572	2802.571	-3.764927	-2805.5852	1063.6731	0.7137273	44379.97151470184
ant_mop_r0_a1_1	136	0.0	0.0	2781.0	5000.0	1359999	2807.7913	2807.7913	-3.826893	-2810.837	1092.1693	0.7253522	44720.73562550545
ant_mop_r0_a1_1	137	0.0	0.0	4603.0	5000.0	1369999	2812.2737	2812.2751	-3.8645043	-2815.277	1148.416	0.71746105	45063.28149366379
ant_mop_r0_a1_1	138	0.0	0.0	2348.3333	5000.0	1379999	2817.6592	2817.6619	-3.8330467	-2820.6956	1128.4878	0.71772414	45406.206752061844
ant_mop_r0_a1_1	139	0.0	0.0	2585.0	5000.0	1389999	2821.519	2821.5164	-3.7992485	-2824.523	1139.6833	0.7174354	45755.40845680237
ant_mop_r0_a1_1	140	0.0	0.0	2344.25	5000.0	1399999	2826.2463	2826.2463	-3.6980305	-2829.3567	1181.5674	0.7140654	46100.79278945923
ant_mop_r0_a1_1	141	0.0	0.0	1523.8334	5000.0	1409999	2831.297	2831.295	-3.7806258	-2834.3103	1039.7112	0.7173425	46445.92338180542
ant_mop_r0_a1_1	142	0.0	0.0	4086.3333	5000.0	1419999	2833.0525	2833.0532	-3.719186	-2836.069	1187.8192	0.7089403	46786.8588514328
ant_mop_r0_a1_1	143	0.0	0.0	2555.5	5000.0	1429999	2834.8008	2834.8025	-3.8309493	-2837.744	1212.1378	0.71298176	47129.0567317009
ant_mop_r0_a1_1	144	0.0	0.0	1115.0	5000.0	1439999	2837.3972	2837.397	-3.837557	-2840.4373	1095.6696	0.7153365	47472.64824438095
ant_mop_r0_a1_1	145	0.0	0.0	3686.75	5000.0	1449999	2839.501	2839.5007	-3.7336452	-2842.4485	1252.4862	0.7074416	47813.5497918129
ant_mop_r0_a1_1	146	0.0	0.0	3909.0	5000.0	1459999	2837.6672	2837.667	-3.6604116	-2840.7256	1225.2646	0.7053536	48160.13817691803
ant_mop_r0_a1_1	147	0.0	0.0	1276.7778	5000.0	1469999	2838.5596	2838.5593	-3.8039682	-2841.5525	1160.7466	0.710396	48506.87124609947
ant_mop_r0_a1_1	148	0.0	0.0	1871.0	5000.0	1479999	2837.4578	2837.4587	-3.6197433	-2840.404	1305.5686	0.7036037	48855.80816745758
ant_mop_r0_a1_1	149	0.0	0.0	3254.3333	5000.0	1489999	2833.9114	2833.9114	-3.5738144	-2836.8992	1326.0969	0.697908	49203.73500037193
ant_mop_r0_a1_1	150	0.0	0.0	2618.75	5000.0	1499999	2832.9456	2832.9458	-3.7296944	-2835.8489	1202.7169	0.70427155	49556.28043580055
ant_mop_r0_a1_1	151	0.0	0.0	2258.3333	5000.0	1509999	2831.785	2831.785	-3.6657627	-2834.817	1288.4618	0.70266736	49906.44457960129
ant_mop_r0_a1_1	152	0.0	0.0	3359.3333	5000.0	1519999	2831.9834	2831.984	-3.6733582	-2835.026	1324.0616	0.70417166	50251.72285294533
ant_mop_r0_a1_1	153	0.0	0.0	4441.6665	5000.0	1529999	2832.745	2832.7454	-3.7391713	-2835.7407	1193.723	0.70406395	50606.69394850731
ant_mop_r0_a1_1	154	0.0	0.0	3011.3333	5000.0	1539999	2833.4392	2833.4385	-3.8122137	-2836.3862	1141.2793	0.71425235	50965.90453672409
ant_mop_r0_a1_1	155	0.0	0.0	3775.3333	5000.0	1549999	2831.4563	2831.455	-3.727557	-2834.3616	1262.6261	0.70326126	51327.79572248459
ant_mop_r0_a1_1	156	0.0	0.0	2052.25	5000.0	1559999	2830.03	2830.0315	-3.7179003	-2833.0435	1270.686	0.70776594	51686.25976276398
ant_mop_r0_a1_1	157	0.0	0.0	3378.3333	5000.0	1569999	2830.7708	2830.7712	-3.7345407	-2833.7197	1196.4962	0.7108416	52037.14660525322
ant_mop_r0_a1_1	158	0.0	0.0	2865.25	5000.0	1579999	2830.567	2830.5693	-3.777585	-2833.5945	1122.4951	0.70894533	52390.98728060722
ant_mop_r0_a1_1	159	0.0	0.0	3325.6667	5000.0	1589999	2829.9119	2829.912	-3.7353842	-2832.9285	1214.0474	0.7048399	52751.63408827782
ant_mop_r0_a1_1	160	0.0	0.0	2178.0	5000.0	1599999	2828.4338	2828.4353	-3.6809995	-2831.4075	1294.8059	0.70068234	53105.49608397484
ant_mop_r0_a1_1	161	0.0	0.0	3209.75	5000.0	1609999	2827.9265	2827.9275	-3.7341332	-2830.9272	1157.9984	0.7045063	53458.74630689621
ant_mop_r0_a1_1	162	0.0	0.0	3443.5	5000.0	1619999	2826.074	2826.074	-3.636076	-2829.077	1224.4047	0.7000769	53815.311885118484
