4.520111621497125	5.060218618116288	4.524521061843209	4.543498057063262	4.5485985886167075	4.990200656383499	4.530644568131418	4.560220099732111	4.946650486849777	4.970070980543232	4.269454191881568	4.551383337776064	4.670916831280643	5.131604833938065	5.210856457117749	4.51916374956536	4.897116909489277	5.118960664851629	4.946317357915593	5.308197737675338	4.790239544901877	4.930920860679311	4.96364466014213	4.962775143055155	4.974423174568373	5.09399022429635	5.121289743883654	4.603621292454708	4.914507092448961	4.922564039355744	5.493503589595012	4.618870799196816	5.002081678268798	4.820705075747083	5.044153204912703	4.56438052496662	4.9688973593647425	4.796622240129508	4.8648130864177945	5.077475238903998	4.502507460372371	5.189502456287446	5.075790495605533	4.765804768870958	4.565633649406749	4.623464782423518	4.746933382826143	4.989732471192465	4.816920595069513	5.3159377718080965	4.727202547375165	5.071844044377798	4.514775208772762	4.551346402045059	4.56978275888998	4.755606854872753	4.610080096662827	5.257722278162186	4.604946624625686	4.886217900664743	4.880965336119466	4.987797705939913	5.0235241047862615	4.942030234041339	5.12969467683739	4.790917605224866	4.525066089017633	4.61488933591008	5.253744905409652	4.777576729694188	4.551354612906849	4.924483802483376	4.8117789602288905	4.921307058538896	5.233551193987051	5.126690002930466	5.041278240472507	5.50882799515699	4.832676974737826	5.048888692122608	4.796511251013838	4.6607480283748615	4.64482100412553	5.335291331246354	4.766534198693719	5.520543135730307	5.289999791579886	4.962429856614337	5.090245943822477	4.828423045033673	4.913015536292003	4.3813665044813686	5.003889770175401	4.752829771464408	5.352189472069316	5.287724309554532	4.574184043746338	4.821238049750188	5.551303645177041	4.531940086163726	5.045300860165228	4.900752432992652	4.9377266827303	4.888174983338525	5.140338048170404	4.611874015070199	4.895074879484004	4.714744646043057	4.663425981436024	4.837341005744861	4.698265615710947	4.615745135785379	5.132434431130491	4.445339176754474	4.820002813777313	5.07209064642175	5.650315210644688	4.894699625736763	4.796204709360683	5.073364700744362	4.891182251750317	4.851401764022618	5.573522044879789	4.586127112373181	4.6668032837162725	4.604181289523284	4.860194906752228	4.914007193411953	4.742199451118363	5.244881380275828	4.926583945014209	4.722581374535004	4.551792200566516	4.529333941712103	4.779066291474904	4.874074683451557	4.55856397818923	4.963237419405107	4.570216782785203	5.084239798724489	4.5745980181766654	4.546952457077944	4.8357666148841725	4.530353842420871	4.847251860629222	4.556907402654761	5.156377995991907	4.6075781980660295	4.988629513897248	4.776767352175331	5.193642659789351	4.737504709005423	4.621875166641981	5.234317330562787	5.091136396423423	4.364189864032001	4.800656830907713	4.651070623220605	4.535419662700464	5.165045404279281	4.81604254495148	5.1291078612786	4.634806373634165	5.341235178604041	5.004983058190492	4.925511114562466	4.671773049619704	4.653608051018878	5.393767421265613	5.184178991900161	4.785688575271768	4.79254206087119	5.144806264883513	5.12799536638674	5.004969242512613	4.912499305052428	4.78917683460563	5.266377113279377	4.684979155226566	4.7416090071197505	4.946539826164709	5.025778035045628	4.817420125285695	4.86121282235878	4.812018401490803	4.678627231794931	4.820788260484546	4.756055943755947	4.797038822673148	4.440381604942245	4.5108041673086365	4.87371076010248	4.678705018386038	4.770836977186707	5.385766707048511	4.577544056707261	5.26637731468296	5.031108749822604	5.267225934810924	4.775001923985187	4.57434848170765	5.367410746803007	5.3833612885650695	4.432431742772534	5.455765794805268	4.6282261010441434	5.060850040367129	4.760829312160327	4.624791712391682	4.437452944388323	4.891974985577685	5.701639362750411	5.4867635561270465	4.798525178853979	4.964541170069044	5.431912063280413	4.91440869054365	4.869672585937963	5.003185504683874	4.533860071605231	4.892139248124263	5.200377776218189	4.513039642269069	5.1559273004743424	4.431088583177438	5.313115654901134	4.801270046300126	4.674149834539882	4.602170532746628	5.225052796167624	5.057919170922349	4.61356267984409	4.54066928932439	5.114443527670847	5.052386157762685	4.838340914803039	4.784079110230481	4.879827700159176	5.077523701753581	4.635209589150323	5.289804598942981	4.6449193475363355	4.862958031912645	4.793498079172734	4.442148584181845	4.869390293250605	4.686629701487033	4.950894370079611	5.5014782474815735	4.853549765195355	4.726924373591785	4.929622495799944	4.858487226787963	4.978457488049141	4.919573394898126	4.920083804825353	4.991098312393553	4.8050472951221685	4.687971967446892	4.459154562185386	5.80724261597686	4.6961303800684675	4.797161242370494	4.579122456482613	4.84515739792316	4.814135390897098	4.83567126449361	5.127303622227894	4.591575603615415	5.0082055231642295	4.968538574293769	5.26619170695948	4.753666563532329	4.490999962149781	4.895349439742056	4.629290501530731	5.237783241207168	4.983692055619008	5.4005151895064385	4.882254250725699	4.645296527294606	5.301970086872677	4.850823482452432	4.528921099542655	6.119199641090754	4.898745828068703	5.132559768078768	4.860022226236463	4.595921245010091	5.48508694110957	4.478603833784716	4.820199997006274	4.710475315460585	5.10407013955629	4.899413633967082	5.510127793313501	5.293739053812904	4.6134952494138854	4.476865933764593	4.908315607403181	5.021357338608286	4.700396347859513	4.8860615726718635	5.389263317305109	5.353479756048244	4.856441485283877	4.6507657944459115	5.079663532240467	4.595067992580321	4.558815433913161	4.717157817547951	4.844393823820423	5.008815160410769	5.297092929114295	4.863545252825535	4.672657600211447	4.477507357686854	4.691841384104956	4.855148468349761	4.998429578205522	4.819614209308162	4.968087820714205	5.368092936174465	5.005899406119345	4.764728386900867	5.091155001489752	4.646140576664491	4.439521945871189	4.843645200248048	4.500603104986914	4.857199910024076	5.056807193685573	4.900088267297265	4.947397709494124	4.535885573821425	5.01118065127708	4.659358209521416	5.473024339817037	5.0244278699508484	4.558920810576213	5.244905638725925	5.145424683192621	4.883539040616983	4.704520477427101	4.557089147842095	5.376354551744137	4.745153627178661	4.930305448211676	5.180122191086191	4.807600014184613	5.191592904371492	5.362137769607132	5.146079884987843	4.908555912351412	4.675377299106404	4.909463857676999	5.4013011481185895	4.396127859471141	4.490875190151223	4.990417884426431	4.935244361355055	4.8682035114651985	5.142954206000841	4.739764810983645	5.248496752240017	5.0759896422077	4.589541012758506	4.619851271505583	4.459487636125557	4.715772917593267	4.850057701190066	4.520485199187511	4.290147200162979	4.566468960312365	4.893239737645759	4.602042140168638	4.832589243517017	4.565043934089317	4.877811943250652	4.580206024763062	5.02105776590485	5.204399276514683	5.251070230979359	5.331224745172463	4.606212412173351	5.024093346497027	4.524336329039022	5.705018345734585	4.5279383154231105	5.007596862574374	5.080212391146621	5.07026354675242	5.0611880478177955	4.618115883280062	4.609673044478975	4.845164465767835	4.781240226068497	4.794094322783781	4.479161094409601	5.321060453638399	5.114855272725031	4.686379471393445	4.758846760509553	4.512266007483685	5.514562661726131	5.193838683222747	4.516014973044593	4.870746202480733	4.969052573830091	5.208090982886097	4.95247449508264	5.738532204223475	4.755499930695221	5.426498703178607	4.604842649346774	4.91818423118052	5.106075209195021	4.894512965338484	5.287345150642041	4.824798745686685	5.016697473604417	4.684550129951846	4.623726168144213	4.603692885845378	5.205715075882449	4.827756001598557	5.366496634618523	4.758865068118494	4.8698038337030685	4.668821229842257	5.311442361768217	4.807745997116557	4.447787727327052	4.763285588998444	5.930946540952146	4.852196872310862	4.734775397615927	4.383241795707676	4.758120812392206	5.080051630383265	4.449972544697247	5.183140511451891	4.580118885364631	4.936831145927789	4.775646595710335	4.61893712818795	4.690279889533654	4.629739856046595	4.490968419422602	4.505906096852287	5.269481880743748	4.753716638585434	4.890133243634353	4.800820386464682	4.9877713504450965	4.853525438768574	5.140036213078887	4.46940793561729	5.480340099035687	4.889825304896791	4.683846751610201	4.774303910964935	4.492373787724059	4.528012631770453	4.788073336007824	5.179367614736377	4.668889480319484	5.363155570615531	4.714905111948621	5.0444411093368995	4.513257400478965	5.5534762508768205	4.879629312274937	4.9683817649474715	5.472330320651334	5.288213755291551	4.494858095819048	4.871850810050001	4.667056756951718	4.826354574636097	5.125593109705825	4.778582310605388	4.980362222350606	4.873924593084611	5.148300842805286	4.900185662673616	5.08216395197826	5.030664393728348	4.546209212734271	5.034216208252095	4.769709858679051	4.770286060198812	5.1660561193887915	4.591974563271504	5.037259129810697	5.0650009149197945	4.868284264242591	4.728397225159417	4.8329004585734925	4.511828057461058	5.204949799289942	4.594912252745907	4.836641602265576	4.820812857272088	4.9900218727037515	4.8649756425536435	4.960157509641104	4.666866743150171	4.6456434356923895	4.894827377225724	4.4333154387484734	5.056939870246281	4.515867458170906	4.796283141697684	5.658365718801258	4.63018955149375	5.658895644951967	4.580118885364631	4.634329523444109	4.795236530472785	4.6787883938328	5.22386037831018	4.532314542453834	5.3999514687785535	4.869815671319619	4.928579840166169	5.034861392940721	4.640647196939749	4.832425923064588	4.486404443639554	4.640748808012414	4.517136049845497	5.001176493770084	5.069904524849201	4.8288262872245244	4.58647075577047	4.909350664506078	4.670916831280643	4.674802370596891	4.582183614956952	4.605604673227614	4.645369421856421	4.601244000493324	4.921527598281315	4.813678296848364	4.885760037326996	4.6666658067871465	4.5161124216564765	4.539070105398742	4.585469646704477	5.171344293099581	4.712248720461211	5.049674806695155	5.134864571191359	4.541140183671614	4.757613988136245	4.509844286311592	4.522096904580463	4.590627510295649	4.808532410491619	4.6063090942773535	4.436318794694658	5.139120492435375	4.536151913179831	5.653720588634201	4.84295690231418	4.80298448517758	4.712675150139572	4.8176485115334104	5.392027464306647	5.787822832086032	4.998710494310721	5.221716586074712	4.864881799751215	4.329395559551838	4.6908147883236895	4.793953558149262	4.898661799060797	5.292069064136549	5.1867432545049565	4.998275157209294	4.7439419094193065	4.888628237194581	4.706471915335408	4.689719772059963	4.765332565345377	4.895089173886822	4.809398077394268	4.512545344914672	5.22758575415272	4.367538612646826	4.5534161975612175	4.223331141080729	5.090232402272544	5.114326932253556	4.997347360950778	4.65525777240838	4.6019302527419175	4.917988279903914	6.161218482153416	5.4203904832004675	4.764316004237798	4.901430132403366	4.609825193102914	4.672065601993969	4.8616597635342025	5.017915368530044	4.578667410622509	4.837693804439114	4.519049768077489	4.962555751772051	5.174442423255995	4.758425547746113	4.7613447990188345	4.576672730856798	4.785696631974013	4.8236231193175225	5.267351641967324	4.547271748864577	4.876558652732294	4.7762575372919	4.833095761376943	4.9293597698130664	5.338634900280992	5.361371189951543	4.676046810254463	4.681232287940867	4.882725455137449	4.8568020854893525	4.783819441228886	5.268778863377677	4.652035692860011	5.5709839969714405	5.206791445161645	4.656641190302782	4.801611803250044	4.579823906112571	4.520856621457315	4.5345787647010765	4.795029275596253	4.642297954687546	4.433943431795696	4.8562732729152565	5.45821243020349	5.2881192197937175	4.589450950287015	4.597322186465538	5.553248980971828	5.041102916579314	4.854391288570973	4.916231126647665	4.866123667765466	4.746565035293415	5.3172322875566405	4.564052166946951	4.478274744450753	5.3970663660619556	5.363338878825816	4.966439459981643	4.764915568543919	4.77679582418325	4.534378958836211	4.954432346651533	4.8206717574518	4.599618119395205	5.714256735947547	4.274589166665636	4.429244265372944	5.151614107979233	4.810771215055913	4.9590403861756815	4.902959675519705	4.864152315723806	4.563524772485321	5.513635559484111	5.073539913816161	4.876983621254045	4.865686141010055	4.556341123270675	4.758354855717206	4.97344713928344	4.871352203540607	4.9969311063162065	4.7023597549277945	4.5799476146495515	5.044383719292013	5.338397785677962	4.834268427509001	5.325049771838156	5.1351605983057595	4.821448212076752	5.136174559707931	5.079168952733106	4.785252834327778	5.140957596507061	4.787288872656832	5.529717843785367	5.282478890194434	4.51063842304196	4.761691321797937	5.155638277967012	5.0048851564366	4.742799471075087	5.458672120293063	4.714271941981153	4.734377625554844	4.747962691495729	4.53486048458924	4.629127849457779	4.83405258247063	4.7045674462963625	5.307756657626881	4.550691644168887	5.2919528832884595	4.573495488656913	5.090273758713367	4.824017179072198	4.87510530182332	4.715406203109479	5.107914534992192	4.433995502139552	4.801257612442013	5.376687400920152	4.6407443722762505	4.908314422704685	5.120708861480955	4.939319644309555	5.188627048664678	5.01504481940275	4.576550927691265	4.8774505971501565	5.547096998922514	5.133839082704618	5.002164906857681	5.073718876067483	4.5990779944614575	4.715876483375433	4.442803782403857	4.791143947006833	4.888584651328478	4.905371389182109	4.809117671343641	4.794915210699413	5.4174163118887595	4.526246945467958	4.525066089017632	4.797097385222942	4.563511832568697	5.198080294709816	4.672975295320656	5.05567828110128	5.030345926008618	5.021259528303798	4.689797781344533	4.618599869049176	5.04719025305869	5.049129497238541	4.829748626640502	4.68308063640709	4.848537826826329	5.466769240428571	4.600264399009026	4.548765212830122	4.97205409077694	4.965908121063766	5.190806475762837	4.482172087822121	4.582296599055029	4.527495438513895	5.010125812288338	5.018888086706075	5.307447351300528	5.546678124565091	4.482085675530495	5.171310612350252	4.570913502099204	4.937581778499746	5.313766946941585	4.756716982184794	4.873392418853679	5.031126818714251	4.493379011647161	5.207267885500602	4.969237157735366	4.5201632395625175	5.231584878818551	4.962612991944098	4.823105359075919	4.581137061167636	4.716514547965284	5.158715584642101	4.410401969133877	5.432559270267392	5.423549079152984	4.8018893459974485	5.401746512668452	4.730405764238778	4.633356324735605	4.791936682478917	4.9119319920807065	4.837038621683728	4.528906592899846	5.498818205369649	5.241809836589956	4.519034584438782	4.970186104341597	4.598907926028751	4.908549938107265	5.0467882895945015	5.198018159399875	4.9441583015537045	4.899332190318401	4.658467504391031	4.708872950894383	4.571856043169904	4.837211654602511	4.8257786144478745	4.863390585695368	4.670730777785987	4.65423296276259	5.3933424897636915	4.731810985906222	5.172889282025629	4.868197438979513	4.903646293687066	4.536514744055159	5.0580351307741545	5.002832012073827	5.29812412295417	4.851842049757425	4.679477787542329	4.8935766281079776	5.32385578386449	4.623515193005467	4.760106147774367	4.994011927779761	4.53012410595817	5.2966833929696575	4.737340150234331	4.613802328884718	5.149798071066711	4.598655221578157	4.640475297662914	5.701242305854906	5.321310697054162	4.644405602061252	4.863674298364852	5.066052937920357	5.028764726907067	4.692792225302348	5.1612577584302155	5.047388721107335	4.567632958269911	4.897080021048806	5.1927798917112415	4.700930492992978	4.67183649851014	4.542231549800172	4.889772045074593	4.548292473264398	4.705466698721226	5.284769400892245	4.889724212620419	4.471680638050382	4.802376549976742	4.588729504627004	4.935770048631095	4.865906660478443	4.532073587758169	5.200164229656556	4.6108895078559735	4.812403829432382	4.936403650212126	4.767583900578366	4.899759577232686	5.248935495174126	5.616336771721549	4.836537627402221	4.834434950579669	4.717931745909166	4.849954032041413	4.604469235184018	4.938961848043778	5.0805852207353706	4.980160974330021	5.31779740482905	5.2933475014758775	4.2575677049682445	4.9751019302299015	5.025255673958652	5.721243066165735	4.684221517213218	4.882059069012919	4.868413463984131	4.663343400051871	4.813515715263936	4.584716955119147	4.532900734676425	4.599756180584842	4.7636207924690055	4.548519627792091	4.612804589726576	4.574644163025216	4.524033478529345	4.648953217943161	5.48880138843062	5.173453092717871	4.7171718529977245	4.921356250860792	4.643268987582373	4.666561716434621	5.1031215861175845	5.314686083437648	4.471562593289354	5.328593103083253	5.300205602332798	4.5631400296270765	4.961085378803876	4.827985009558873	4.888722848907431	4.919846585580723	5.001852323232422	4.7687166717564775	5.83106429339233	4.760539091612511	4.773608853288063	5.118438509359617	4.79518463828347	4.837572389395208	4.7976298490027025	5.191892430071036	4.624365807018508	4.666236684084366	4.894819637841044	4.951269154917119	4.78577024951413	4.676729645085008	4.748044451332827	4.929750405096841	4.516415010292905	4.899642986235812	4.568174136256664	5.728519302009633	5.143495376469538	5.041196638892385	4.629425920899093	4.605116716096367	4.996652550682594	4.771524202529838	4.982333988414984	4.962822926598625	5.00051051685318	4.566378941632566	4.809135395942908	4.467519684207263	4.782839967744994	4.863953125780313	4.9910404607607965	4.947439708496814	4.537385861827333	4.626484319706288	4.52788389900276	4.914731867823994	4.6575184119268425	5.604148686934368	5.019157068082831	4.664523786303332	5.409845961215273	4.617739815879325	5.099768945127213	5.539137995824831	4.656109720953227	4.779007066375751	4.750677199992069	5.220286982953028	5.074831675117931	4.973002593399874	4.649407569892711	4.905371389182109	4.552848029790851	5.632335062657585	5.082265013977689	5.057889181169987	4.516407973198178	4.860315019972523	4.437842648006402	5.019108935720951	4.8950870204573365	4.8578463927091455	4.804428813313313	5.202999517254184	4.817486566793027	5.397639669659073	5.101108160804568	4.5937584746852345	4.684772726876779	5.326931173812508	5.094607484765129	4.616886323127683	5.149879064046663
