reward_forward,reward_ctrl,reward_survive,x_position,y_position,distance_from_origin,x_velocity,y_velocity,forward_reward
-0.05690228631509031,-3.561828851699829,1.0,-0.5612624956017629,-0.30218657535768306,0.6374420093589092,-0.05690228631509031,0.3236525128115264,-0.05690228631509031
0.016113869465790298,-3.509162664413452,1.0,-0.5604568021284734,-0.28479485066438426,0.6286652002592665,0.016113869465790298,0.3478344938659761,0.016113869465790298
0.002669287040928392,-3.4708869457244873,1.0,-0.560323337776427,-0.2659446961296238,0.6202328790514042,0.002669287040928392,0.3770030906952093,0.002669287040928392
-0.023348732832710883,-3.4927496910095215,1.0,-0.5614907744180625,-0.24199785202519766,0.6114203546999437,-0.023348732832710883,0.4789368820885226,-0.023348732832710883
-0.051041023096092264,-3.475597381591797,1.0,-0.5640428255728671,-0.21080859504337246,0.6021499587514595,-0.051041023096092264,0.6237851396365041,-0.051041023096092264
-0.06766536947324653,-3.486356258392334,1.0,-0.5674260940465294,-0.1711359157307228,0.5926718095690852,-0.06766536947324653,0.7934535862529934,-0.06766536947324653
-0.05345216916158302,-3.4723892211914062,1.0,-0.5700987025046086,-0.1270895955393715,0.5840927117263143,-0.05345216916158302,0.8809264038270259,-0.05345216916158302
0.022933587440556735,-3.3566508293151855,1.0,-0.5689520231325808,-0.09299655043569323,0.5765021795445314,0.022933587440556735,0.6818609020735652,0.022933587440556735
0.04235913573694683,-3.4524455070495605,1.0,-0.5668340663457334,-0.048899638887417274,0.5689393934799726,0.04235913573694683,0.881938230965519,0.04235913573694683
0.049345643759821645,-3.280346632003784,1.0,-0.5643667841577423,0.0009994991181460529,0.5643676692184262,0.049345643759821645,0.9979827601112664,0.049345643759821645
-0.017924300680955962,-3.418219566345215,1.0,-0.5652629991917901,0.03865020938277819,0.5665828244313715,-0.017924300680955962,0.7530142052926427,-0.017924300680955962
-0.05018425772886248,-3.460777759552002,1.0,-0.5677722120782333,0.04613052710536898,0.5696431429756962,-0.05018425772886248,0.14960635445181586,-0.05018425772886248
-0.2508283053296534,-1.2016453742980957,1.0,-0.5803136273447159,0.040981784516656024,0.5817588957155287,-0.2508283053296534,-0.10297485177425916,-0.2508283053296534
-0.05926295775560586,-3.1708567142486572,1.0,-0.5832767752324962,0.0358488163496709,0.5843773901848808,-0.05926295775560586,-0.10265936333970244,-0.05926295775560586
0.6870190848905633,-3.4260988235473633,1.0,-0.548925820987968,0.024624900079660218,0.5494778818580853,0.6870190848905633,-0.22447832540021367,0.6870190848905633
0.11076039188691933,-3.3879177570343018,1.0,-0.5433878013936221,0.008297593628499049,0.543451150300943,0.11076039188691933,-0.3265461290232234,0.11076039188691933
0.010850345067132672,-3.6376233100891113,1.0,-0.5428452841402654,-0.011466472238660175,0.54296637326719,0.010850345067132672,-0.39528131734318445,0.010850345067132672
0.07578879167619901,-3.151642322540283,1.0,-0.5390558445564555,-0.033381139565235585,0.5400884224172439,0.07578879167619901,-0.4382933465315082,0.07578879167619901
-0.0037225550490727066,-3.753002643585205,1.0,-0.5392419723089091,-0.04471278502719638,0.5410925409248316,-0.0037225550490727066,-0.22663290923921595,-0.0037225550490727066
-0.10064822360197567,-2.390474319458008,1.0,-0.5442743834890079,-0.04823743779793865,0.5464077734875755,-0.10064822360197567,-0.0704930554148453,-0.10064822360197567
-0.20955302009527,-3.4850752353668213,1.0,-0.5547520344937714,-0.04227785448034391,0.5563607074142095,-0.20955302009527,0.11919166635189479,-0.20955302009527
-0.218715036526278,-3.8933918476104736,1.0,-0.5656877863200853,-0.020905085745609113,0.5660739299788939,-0.218715036526278,0.42745537469469586,-0.218715036526278
-0.3680723368294503,-3.441632032394409,1.0,-0.5840914031615578,-0.005895840700266868,0.584121158823065,-0.3680723368294503,0.30018490090684485,-0.3680723368294503
-0.614488138460112,-3.138641834259033,1.0,-0.6148158100845634,-0.03200906821273019,0.6156484880008926,-0.614488138460112,-0.5222645502492664,-0.614488138460112
-0.34297021991870125,-3.0116639137268066,1.0,-0.6319643210804985,-0.06634272896907428,0.6354370628203863,-0.34297021991870125,-0.6866732151268818,-0.34297021991870125
-0.4291888475663974,-3.300327777862549,1.0,-0.6534237634588184,-0.08412519800668977,0.6588168665056706,-0.4291888475663974,-0.3556493807523098,-0.4291888475663974
-0.2795292958225315,-3.1033034324645996,1.0,-0.6674002282499449,-0.09167470506029414,0.6736670662990514,-0.2795292958225315,-0.15099014107208736,-0.2795292958225315
-0.28087723522708385,-3.1231932640075684,1.0,-0.6814440900112991,-0.08722273973195507,0.6870035328422088,-0.28087723522708385,0.08903930656678133,-0.28087723522708385
-0.11519754276206218,-3.4676997661590576,1.0,-0.6872039671494022,-0.07078322641451552,0.6908397481381086,-0.11519754276206218,0.328790266348791,-0.11519754276206218
-0.08069965820544978,-3.6888623237609863,1.0,-0.6912389500596747,-0.03563455659807371,0.6921568519515954,-0.08069965820544978,0.7029733963288362,-0.08069965820544978
-0.31931885817973127,-1.6799143552780151,1.0,-0.7072048929686613,0.008847886156251133,0.7072602390409415,-0.31931885817973127,0.8896488550864969,-0.31931885817973127
-0.27779650926603283,-3.376268148422241,1.0,-0.7210947184319629,0.04331928499424927,0.7223947351710731,-0.27779650926603283,0.6894279767599628,-0.27779650926603283
0.08283385715655234,-3.1180334091186523,1.0,-0.7169530255741353,0.0831262164782877,0.7217559204785936,0.08283385715655234,0.7961386296807685,0.08283385715655234
-0.17940995662022674,-3.806535482406616,1.0,-0.7259235234051467,0.12877541014779223,0.7372571248158099,-0.17940995662022674,0.9129838733900905,-0.17940995662022674
-0.013174408426965822,-3.4640963077545166,1.0,-0.726582243826495,0.15308610874247536,0.7425342508826493,-0.013174408426965822,0.48621397189366256,-0.013174408426965822
-0.03146794239061945,-3.6653661727905273,1.0,-0.7281556409460259,0.17652386555234192,0.7492471638592028,-0.03146794239061945,0.46875513619733133,-0.03146794239061945
-0.17991824655733124,-3.808720588684082,1.0,-0.7371515532738925,0.20558814368678896,0.7652835404728707,-0.17991824655733124,0.5812855626889407,-0.17991824655733124
-0.31969018662346027,-3.086001396179199,1.0,-0.7531360626050655,0.2336568931864739,0.7885489664756503,-0.31969018662346027,0.5613749899936987,-0.31969018662346027
-0.27396585651333183,-3.0253124237060547,1.0,-0.7668343554307321,0.22134759733701753,0.7981413956910998,-0.27396585651333183,-0.24618591698912728,-0.27396585651333183
0.07458280560890262,-3.616669178009033,1.0,-0.763105215150287,0.20938097948298856,0.7913090192578506,0.07458280560890262,-0.23933235708057943,0.07458280560890262
-0.022431263064974782,-2.9294636249542236,1.0,-0.7642267783035357,0.18573172668620944,0.78647240445806,-0.022431263064974782,-0.4729850559355825,-0.022431263064974782
-0.033329265460282365,-3.72194242477417,1.0,-0.7658932415765498,0.16256958143363423,0.7829567844396921,-0.033329265460282365,-0.4632429050515041,-0.033329265460282365
-0.18902752570483017,-3.0946102142333984,1.0,-0.7753446178617913,0.1456264979500904,0.7889019922350652,-0.18902752570483017,-0.33886166967087683,-0.18902752570483017
-0.16483054083252124,-3.3710384368896484,1.0,-0.7835861449034174,0.15011766042323416,0.7978361726918283,-0.16483054083252124,0.08982324946287534,-0.16483054083252124
-0.12691719433196358,-2.9859304428100586,1.0,-0.7899320046200156,0.15847081224385615,0.8056708820953031,-0.12691719433196358,0.1670630364124398,-0.12691719433196358
-0.0987876728337933,-3.4195494651794434,1.0,-0.7948713882617052,0.16737185541091876,0.8123015830716964,-0.0987876728337933,0.17802086334125222,-0.0987876728337933
-0.09343629596137992,-3.2250537872314453,1.0,-0.7995432030597742,0.18760398530903138,0.8212579307762663,-0.09343629596137992,0.40464259796225255,-0.09343629596137992
-0.124580610058449,-1.9629852771759033,1.0,-0.8057722335626967,0.1909099043812848,0.8280793947270324,-0.124580610058449,0.06611838144506832,-0.124580610058449
0.01150548216902525,-3.570570468902588,1.0,-0.8051969594542454,0.1971836663206143,0.828989470245552,0.01150548216902525,0.12547523878658984,0.01150548216902525
0.29615077397493916,-3.4964497089385986,1.0,-0.7903894207554985,0.22169770626692956,0.820892995101207,0.29615077397493916,0.4902807989263053,0.29615077397493916
-0.07006400892464404,-3.788667678833008,1.0,-0.7938926212017307,0.2562239315314935,0.8342159175465367,-0.07006400892464404,0.6905245052912784,-0.07006400892464404
-0.21104501070874804,-1.3898296356201172,1.0,-0.804444871737168,0.28709169147551733,0.8541388593071401,-0.21104501070874804,0.6173551988804771,-0.21104501070874804
0.18368600369438548,-2.7493791580200195,1.0,-0.7952605715524488,0.3002194015667034,0.8500418023503297,0.18368600369438548,0.26255420182372147,0.18368600369438548
0.17660741839256033,-3.5334157943725586,1.0,-0.7864302006328208,0.3027322866484976,0.8426857645924766,0.17660741839256033,0.050257701635884056,0.17660741839256033
-0.11907387033068151,-3.1816020011901855,1.0,-0.7923838941493548,0.2998284265391147,0.8472126775894098,-0.11907387033068151,-0.05807720218765855,-0.11907387033068151
-0.08914601592346472,-3.1250054836273193,1.0,-0.7968411949455281,0.2984861649594916,0.8509112060811291,-0.08914601592346472,-0.02684523159246166,-0.08914601592346472
-0.07682121664428054,-3.045095920562744,1.0,-0.8006822557777421,0.3158218437719538,0.8607180210271248,-0.07682121664428054,0.3467135762492446,-0.07682121664428054
-0.12361646488906475,-1.0550322532653809,1.0,-0.8068630790221953,0.34722218169068714,0.8784026820013803,-0.12361646488906475,0.6280067583746662,-0.12361646488906475
0.3345235548344472,-3.1597867012023926,1.0,-0.790136901280473,0.3570973148080794,0.8670840876225607,0.3345235548344472,0.19750266234784486,0.3345235548344472
0.1739333756341721,-3.20637845993042,1.0,-0.7814402324987644,0.3546176407269241,0.8581389794680421,0.1739333756341721,-0.04959348162310584,0.1739333756341721
-0.23412323777275645,-3.958254337310791,1.0,-0.7931463943874022,0.3633724740412044,0.8724223505966375,-0.23412323777275645,0.17509666628560572,-0.23412323777275645
-0.35881561365337156,-3.9465842247009277,1.0,-0.8110871750700708,0.3834806614923216,0.8971732404066319,-0.35881561365337156,0.402163749022344,-0.35881561365337156
-0.4344493796125226,-3.5826165676116943,1.0,-0.8328096440506969,0.40867907090064354,0.9276801637504499,-0.4344493796125226,0.5039681881664393,-0.4344493796125226
-1.0336973928253257,-1.5830252170562744,1.0,-0.8844945136919632,0.4510423764641084,0.9928593909096962,-1.0336973928253257,0.847266111269297,-1.0336973928253257
-0.5593745161762054,-3.9734411239624023,1.0,-0.9124632395007735,0.5084567364270672,1.0445656591417842,-0.5593745161762054,1.148287199259177,-0.5593745161762054
-0.16702477695619056,-3.5267882347106934,1.0,-0.920814478348583,0.5539441388657856,1.0745945340081204,-0.16702477695619056,0.9097480487743681,-0.16702477695619056
-0.2715359771185222,-3.5951781272888184,1.0,-0.9343912772045091,0.5925664845701959,1.1064457047463983,-0.2715359771185222,0.7724469140882051,-0.2715359771185222
-0.5494812282983919,-2.2130813598632812,1.0,-0.9618653386194287,0.6392629671623408,1.1549208071650057,-0.5494812282983919,0.9339296518428974,-0.5494812282983919
-0.39508073520630127,-3.7353413105010986,1.0,-0.9816193753797438,0.7151960689053403,1.2145295447614974,-0.39508073520630127,1.51866203485999,-0.39508073520630127
0.026547083724164366,-3.4874191284179688,1.0,-0.9802920211935355,0.7491594460148979,1.2337796895593054,0.026547083724164366,0.6792675421911532,0.026547083724164366
-0.0658202372249761,-3.535472869873047,1.0,-0.9835830330547843,0.7631691488286106,1.2449348306787127,-0.0658202372249761,0.2801940562742544,-0.0658202372249761
-0.10640348618427442,-3.0628113746643066,1.0,-0.9889032073639981,0.7781757749499123,1.2583668345334356,-0.10640348618427442,0.30013252242603317,-0.10640348618427442
-0.18309104099500706,-3.5389766693115234,1.0,-0.9980577594137484,0.7939497573794949,1.2753334890799939,-0.18309104099500706,0.31547964859165223,-0.18309104099500706
-0.1267496448700478,-3.5994930267333984,1.0,-1.0043952416572508,0.8141305426931293,1.2929108020314226,-0.1267496448700478,0.4036157062726886,-0.1267496448700478
-0.01861296343748986,-3.7873425483703613,1.0,-1.0053258898291253,0.8286662753276305,1.3028307413574838,-0.01861296343748986,0.29071465269002283,-0.01861296343748986
0.09645845689310928,-3.113478660583496,1.0,-1.0005029669844698,0.831667642064694,1.3010293055124373,0.09645845689310928,0.06002733474127053,0.09645845689310928
0.08775088577895218,-3.4725499153137207,1.0,-0.9961154226955222,0.839677011213123,1.3028059788363278,0.08775088577895218,0.1601873829685796,0.08775088577895218
0.09258684702123876,-3.1227974891662598,1.0,-0.9914860803444603,0.8489369092092611,1.3052733519591193,0.09258684702123876,0.18519795992276267,0.09258684702123876
0.11387058474366496,-3.087236166000366,1.0,-0.985792551107277,0.8602867171846468,1.3083883940110939,0.11387058474366496,0.226996159507713,0.11387058474366496
0.13619624706864286,-3.0322790145874023,1.0,-0.9789827387538449,0.8738767133369645,1.3122757762340178,0.13619624706864286,0.27179992304635414,0.13619624706864286
0.14713208499991248,-3.0352954864501953,1.0,-0.9716261345038493,0.8889323654730104,1.3169123340740392,0.14713208499991248,0.30111304272091743,0.14713208499991248
0.027380500962106424,-2.977677583694458,1.0,-0.970257109455744,0.8951134667558647,1.3200859732673162,0.027380500962106424,0.12362202565708635,0.027380500962106424
-0.037418902740307125,-2.959716320037842,1.0,-0.9721280545927593,0.8920190253178327,1.3193676121745899,-0.037418902740307125,-0.06188882876063895,-0.037418902740307125
-0.05581944199200439,-3.049583911895752,1.0,-0.9749190266923595,0.8870466451656067,1.3180739202739487,-0.05581944199200439,-0.09944760304452016,-0.05581944199200439
-0.13614413060814012,-3.2642149925231934,1.0,-0.9817262332227665,0.8692252774702681,1.3112356691270362,-0.13614413060814012,-0.35642735390677194,-0.13614413060814012
-0.1808942486664944,-3.7325358390808105,1.0,-0.9907709456560913,0.8476336460399542,1.3038826115319015,-0.1808942486664944,-0.431832628606279,-0.1808942486664944
-0.20121653014757213,-3.5613045692443848,1.0,-1.0008317721634699,0.8255762641035833,1.297397550492177,-0.20121653014757213,-0.44114763872741714,-0.20121653014757213
-0.2834138023865984,-3.2149853706359863,1.0,-1.0150024622827998,0.8005430107670229,1.2927099870149052,-0.2834138023865984,-0.5006650667312074,-0.2834138023865984
-0.105329043091551,-3.77073335647583,1.0,-1.0202689144373773,0.777526447283697,1.282768893446061,-0.105329043091551,-0.4603312696665185,-0.105329043091551
-0.09598574452235553,-3.314866304397583,1.0,-1.025068201663495,0.7557066990866497,1.273521665738778,-0.09598574452235553,-0.436394963940947,-0.09598574452235553
0.3283381668902896,-3.503293037414551,1.0,-1.0086512933189806,0.7536857725477798,1.2591344945060459,0.3283381668902896,-0.04041853077739743,0.3283381668902896
0.48093316062214564,-2.97218656539917,1.0,-0.9846046352878733,0.7597208725764281,1.243632619409227,0.48093316062214564,0.12070200057296532,0.48093316062214564
0.34157114784519216,-2.909303665161133,1.0,-0.9675260778956137,0.7592076201838229,1.229838575567238,0.34157114784519216,-0.010265047852102693,0.34157114784519216
0.3242333010680576,-3.2732224464416504,1.0,-0.9513144128422109,0.7628752277013988,1.2194169611424066,0.3242333010680576,0.07335215035151776,0.3242333010680576
0.37156941705926316,-2.4784350395202637,1.0,-0.9327359419892477,0.7673196002086599,1.2077978747882225,0.37156941705926316,0.08888745014522081,0.37156941705926316
0.07944241357472404,-3.136699676513672,1.0,-0.9287638213105115,0.784835652839362,1.2159643242065497,0.07944241357472404,0.3503210526140421,0.07944241357472404
0.07155362608620042,-2.7528955936431885,1.0,-0.9251861400062015,0.8028507678571095,1.2249647950485454,0.07155362608620042,0.36030230035495103,0.07155362608620042
0.21135056709733702,-3.3402931690216064,1.0,-0.9146186116513346,0.8161406304786535,1.2258110513032214,0.21135056709733702,0.26579725243087937,0.21135056709733702
0.3439481990418414,-3.1121578216552734,1.0,-0.8974212016992426,0.82218426287118,1.2171079555127138,0.3439481990418414,0.12087264785052954,0.3439481990418414
0.7220677327535618,-3.9138383865356445,1.0,-0.8613178150615645,0.8581518554998613,1.2158507250646693,0.7220677327535618,0.7193518525736264,0.7220677327535618
0.8490979985688241,-3.3710293769836426,1.0,-0.8188629151331233,0.9103731623539956,1.2244655031950598,0.8490979985688241,1.0444261370826857,0.8490979985688241
0.566300978333043,-2.031522274017334,1.0,-0.7905478662164711,0.9592548977307307,1.2430349502728435,0.566300978333043,0.9776347075347025,0.566300978333043
0.5370474041497464,-3.405916213989258,1.0,-0.7636954960089838,0.9970390526696012,1.2559130874279094,0.5370474041497464,0.755683098777411,0.5370474041497464
0.674733455465224,-3.0238499641418457,1.0,-0.7299588232357226,1.0278937918341724,1.2607162769278875,0.674733455465224,0.6170947832914231,0.674733455465224
0.38134828080841787,-3.4886605739593506,1.0,-0.7108914091953017,1.057899042928429,1.2745654085595481,0.38134828080841787,0.6001050218851312,0.38134828080841787
0.20794730820681506,-3.73958158493042,1.0,-0.7004940437849609,1.0781097280329397,1.2856953336842543,0.20794730820681506,0.4042137020902148,0.20794730820681506
0.14832624421508234,-3.399390697479248,1.0,-0.6930777315742068,1.0886014320353623,1.2905075822456409,0.14832624421508234,0.20983408004845217,0.14832624421508234
-0.008905662116567292,-3.435678720474243,1.0,-0.6935230146800352,1.0958794694277123,1.2968908910945625,-0.008905662116567292,0.14556074784700002,-0.008905662116567292
0.3284266042222628,-3.139705181121826,1.0,-0.677101684468922,1.102704915542875,1.2939956807783675,0.3284266042222628,0.1365089223032534,0.3284266042222628
0.6197367745918769,-3.3093514442443848,1.0,-0.6461148457393282,1.114175911165777,1.28796442299733,0.6197367745918769,0.22941991245803983,0.6197367745918769
1.0102671665730312,-3.7010412216186523,1.0,-0.5956014874106766,1.1383974294203216,1.2847917493183891,1.0102671665730312,0.4844303650908932,1.0102671665730312
1.25956037877617,-3.078019618988037,1.0,-0.5326234684718681,1.1664688124421831,1.2823171407913412,1.25956037877617,0.5614276604372304,1.25956037877617
0.841919942171937,-3.6018521785736084,1.0,-0.4905274713632713,1.1797617445791344,1.277675613813791,0.841919942171937,0.26585864273902526,0.841919942171937
0.23693223978969336,-3.07871413230896,1.0,-0.4786808593737866,1.1805800395386394,1.273932727771715,0.23693223978969336,0.016365899190100563,0.23693223978969336
0.5674131928982817,-3.3125011920928955,1.0,-0.45031019972887254,1.1666800160074304,1.2505684850222938,0.5674131928982817,-0.2780004706241801,0.5674131928982817
0.22472432987426072,-3.6929726600646973,1.0,-0.4390739832351595,1.1356950993510009,1.217616245556813,0.22472432987426072,-0.619698333128591,0.22472432987426072
0.035606455787166036,-3.819295883178711,1.0,-0.4372936604458012,1.1153873470707456,1.1980461925450134,0.035606455787166036,-0.4061550456051055,0.035606455787166036
0.10721967490159634,-3.3152284622192383,1.0,-0.4319326767007214,1.1077298859346136,1.188962294353594,0.10721967490159634,-0.15314922272263942,0.10721967490159634
0.2560051387131579,-3.1578330993652344,1.0,-0.4191324197650635,1.0847048695875865,1.162865701362432,0.2560051387131579,-0.46050032694054277,0.2560051387131579
0.22272575679915918,-3.0357108116149902,1.0,-0.40799613192510553,1.0814500431957939,1.1558525163679112,0.22272575679915918,-0.06509652783585285,0.22272575679915918
0.44492420208883,-2.8195056915283203,1.0,-0.38574992182066403,1.0853448829679717,1.1518578545851084,0.44492420208883,0.07789679544355721,0.44492420208883
0.7795575811099587,-2.798719882965088,1.0,-0.3467720427651661,1.0912111089401448,1.1449858225838023,0.7795575811099587,0.11732451944346245,0.7795575811099587
1.324847482769368,-3.3917641639709473,1.0,-0.2805296686266977,1.0877939974562985,1.123384473758543,1.324847482769368,-0.0683422296769276,1.324847482769368
1.7226377625074585,-3.520209312438965,1.0,-0.19439778050132478,1.0843644212675618,1.101651803055201,1.7226377625074585,-0.06859152377473254,1.7226377625074585
0.9297060872690865,-3.4321539402008057,1.0,-0.14791247613787045,1.0739210318101686,1.084059261830945,0.9297060872690865,-0.20886778914786408,0.9297060872690865
-0.3015416609716842,-3.9230239391326904,1.0,-0.16298955918645466,1.0321130783541765,1.0449033462064945,-0.3015416609716842,-0.8361590691198417,-0.3015416609716842
0.03942647953644518,-3.4819324016571045,1.0,-0.1610182352096324,0.9943345253344665,1.0072874566587948,0.03942647953644518,-0.7555710603942001,0.03942647953644518
-0.1892103338453166,-3.625608444213867,1.0,-0.17047875190189823,0.9555356477896677,0.9706242213374077,-0.1892103338453166,-0.7759775508959765,-0.1892103338453166
-0.1607534415081846,-3.4508094787597656,1.0,-0.17851642397730746,0.9255774487489484,0.9426355219607725,-0.1607534415081846,-0.5991639808143856,-0.1607534415081846
0.0198019551339218,-2.750349521636963,1.0,-0.17752632622061137,0.9026152685039522,0.919907560267796,0.0198019551339218,-0.4592436048999238,0.0198019551339218
0.0705576521028034,-3.443699836730957,1.0,-0.1739984436154712,0.8920467296551147,0.908857979152404,0.0705576521028034,-0.21137077697675144,0.0705576521028034
-0.15075243578422493,-3.4030003547668457,1.0,-0.18153606540468245,0.888828905387231,0.9071781336068878,-0.15075243578422493,-0.0643564853576728,-0.15075243578422493
-0.14374481509726145,-3.252074718475342,1.0,-0.18872330615954552,0.8717618729266478,0.8919558561814404,-0.14374481509726145,-0.3413406492116655,-0.14374481509726145
0.1524759504992873,-3.1647939682006836,1.0,-0.18109950863458116,0.865562281177273,0.8843048652045805,0.1524759504992873,-0.12399183498749577,0.1524759504992873
0.2828121929141836,-3.8793225288391113,1.0,-0.16695889898887198,0.8597599521593781,0.8758210144137172,0.2828121929141836,-0.11604658035789805,0.2828121929141836
0.795029737033614,-3.5247750282287598,1.0,-0.12720741213719128,0.8618518096491161,0.8711889964285003,0.795029737033614,0.041837149794761164,0.795029737033614
1.1537293272593334,-3.081085205078125,1.0,-0.0695209457742246,0.887931649194491,0.8906490754178051,1.1537293272593334,0.521596790907497,1.1537293272593334
0.8500147143662243,-3.1429502964019775,1.0,-0.02702021005591338,0.9131211640669414,0.913520854725513,0.8500147143662243,0.5037902974490094,0.8500147143662243
0.6511036667596427,-3.508859157562256,1.0,0.005534973282068756,0.9225439681621149,0.9225605720610082,0.6511036667596427,0.18845608190346974,0.6511036667596427
0.8160853720256889,-3.1848526000976562,1.0,0.0463392418833532,0.9383344485409681,0.9394779734815536,0.8160853720256889,0.31580960757706444,0.8160853720256889
1.008980396105013,-3.5176334381103516,1.0,0.09678826168860385,0.9697856609656319,0.9746036095845578,1.008980396105013,0.6290242484932751,1.008980396105013
1.5144696108749478,-3.6489548683166504,1.0,0.17251174223235125,1.0060370637020195,1.0207207623783414,1.5144696108749478,0.7250280547277521,1.5144696108749478
1.0727976367010295,-3.395932674407959,1.0,0.22615162406740272,1.0104089456570124,1.0354085157714512,1.0727976367010295,0.0874376390998588,1.0727976367010295
0.971479467624457,-3.3049495220184326,1.0,0.27472559744862557,1.0171608283900044,1.0536082311298371,0.971479467624457,0.13503765465983975,0.971479467624457
0.6469987440363156,-3.384031295776367,1.0,0.30707553465044135,1.039194726665302,1.083614813441486,0.6469987440363156,0.4406779655059534,0.6469987440363156
0.348201249106348,-3.517612934112549,1.0,0.32448559710575875,1.0579746290654484,1.1066170152655588,0.348201249106348,0.3755980480029253,0.348201249106348
0.21698502506417583,-2.659877300262451,1.0,0.33533484835896754,1.0618272295089224,1.1135198812102662,0.21698502506417583,0.07705200886948038,0.21698502506417583
0.570811883886666,-3.27970552444458,1.0,0.36387544255330084,1.082515049383374,1.142035100088806,0.570811883886666,0.41375639748903126,0.570811883886666
1.0492962641987102,-3.2703795433044434,1.0,0.41634025576323636,1.1180543689154756,1.1930569057760738,1.0492962641987102,0.7107863906420331,1.0492962641987102
0.7743755045208822,-2.7958498001098633,1.0,0.45505903098928047,1.147518085516219,1.2344539190555925,0.7743755045208822,0.5892743320148686,0.7743755045208822
0.5230084695086812,-2.8432857990264893,1.0,0.4812094544647145,1.1665228671041827,1.2618788129385448,0.5230084695086812,0.3800956317592741,0.5230084695086812
1.2467336398895101,-3.6243650913238525,1.0,0.54354613645919,1.2000634443273475,1.3174197026272716,1.2467336398895101,0.6708115444632945,1.2467336398895101
1.9910860524151364,-3.2119526863098145,1.0,0.6431004390799469,1.2474160117706241,1.403433247848486,1.9910860524151364,0.947051348865533,1.9910860524151364
1.9489845609070877,-3.494241714477539,1.0,0.7405496671253012,1.2914948201143057,1.488748696006642,1.9489845609070877,0.8815761668736322,1.9489845609070877
1.7229981450131526,-2.771090507507324,1.0,0.8266995743759589,1.324103417931781,1.560987523221123,1.7229981450131526,0.6521719563495054,1.7229981450131526
2.108752862208889,-3.0664000511169434,1.0,0.9321372174864033,1.361392163628757,1.6499298213600124,2.108752862208889,0.7457749139395187,2.108752862208889
1.8036756549792043,-3.144977569580078,1.0,1.0223210002353635,1.401298676220293,1.7345830068056645,1.8036756549792043,0.7981302518307221,1.8036756549792043
0.9232651427223937,-3.9957921504974365,1.0,1.0684842573714832,1.4573185287404788,1.8070517154915637,0.9232651427223937,1.1203970504037164,0.9232651427223937
0.5910312175822385,-3.9988906383514404,1.0,1.0980358182505952,1.4942305304396724,1.8542943499507512,0.5910312175822385,0.7382400339838702,0.5910312175822385
