Experiment Name	Epoch	EpRet	TestEpRet	EpLen	TestEpLen	TotalEnvInteracts	Q1Vals	Q2Vals	LogPi	LossPi	LossQ	std	Time
en_ran_init_ant_1f_a2_200_25_400_eg_r1_a0_eps_005_1	31	709.75	1041.8	709.75	1041.8	309999	978.62756	978.6297	168.58182	-985.2794	6588.251	8.8769615e-05	7729.821269273758
en_ran_init_ant_1f_a2_200_25_400_eg_r1_a0_eps_005_1	32	887.3077	574.6	887.3077	574.6	319999	1041.7979	1041.8042	171.4496	-1048.754	7031.678	4.3115866e-05	7988.6358251571655
en_ran_init_ant_1f_a2_200_25_400_eg_r1_a0_eps_005_1	33	1113.25	932.6	1113.25	932.6	329999	1115.339	1115.3424	174.38841	-1122.8126	7507.451	2.7843978e-05	8255.453287363052
en_ran_init_ant_1f_a2_200_25_400_eg_r1_a0_eps_005_1	34	1175.125	1500.2	1175.125	1500.2	339999	1181.4862	1181.4867	173.36427	-1189.0294	7879.1265	4.563147e-05	8533.347826242447
en_ran_init_ant_1f_a2_200_25_400_eg_r1_a0_eps_005_1	35	970.6667	1313.6	970.6667	1313.6	349999	1241.4508	1241.4536	176.13039	-1249.2917	8199.71	5.962919e-05	8805.417840480804
en_ran_init_ant_1f_a2_200_25_400_eg_r1_a0_eps_005_1	36	691.2	630.8	691.2	630.8	359999	1297.3865	1297.3933	175.48363	-1305.2886	8606.842	5.669028e-05	9064.653985738754
en_ran_init_ant_1f_a2_200_25_400_eg_r1_a0_eps_005_1	37	751.9231	1703.8	751.9231	1703.8	369999	1336.9966	1337.0035	176.70703	-1345.0568	8853.958	8.776303e-05	9346.988523721695
en_ran_init_ant_1f_a2_200_25_400_eg_r1_a0_eps_005_1	38	893.0909	1135.0	893.0909	1135.0	379999	1388.5548	1388.5586	177.9249	-1396.4812	9051.38	3.8087728e-05	9617.02109670639
en_ran_init_ant_1f_a2_200_25_400_eg_r1_a0_eps_005_1	39	1439.5714	1776.8	1439.5714	1776.8	389999	1417.4009	1417.3986	180.94864	-1425.0267	8752.425	2.2100128e-05	9899.182674407959
en_ran_init_ant_1f_a2_200_25_400_eg_r1_a0_eps_005_1	40	1340.2858	2115.8	1340.2858	2115.8	399999	1437.2473	1437.2552	181.10678	-1444.6194	8443.097	2.7132653e-05	10188.345338821411
en_ran_init_ant_1f_a2_200_25_400_eg_r1_a0_eps_005_1	41	1039.6666	306.4	1039.6666	306.4	409999	1453.1794	1453.183	181.56036	-1460.4062	8236.418	3.094916e-05	10440.14775300026
en_ran_init_ant_1f_a2_200_25_400_eg_r1_a0_eps_005_1	42	2113.0	1506.0	2113.0	1506.0	419999	1477.1664	1477.1678	180.39597	-1484.2758	8371.573	2.2614815e-05	10715.54303264618
en_ran_init_ant_1f_a2_200_25_400_eg_r1_a0_eps_005_1	43	2090.6	1526.4	2090.6	1526.4	429999	1501.7832	1501.7816	181.14362	-1509.0433	8041.2026	7.372375e-06	10993.467848777771
