Experiment Name	Epoch	EpRet	TestEpRet	EpLen	TestEpLen	TotalEnvInteracts	Q1Vals	Q2Vals	LogPi	LossPi	LossQ	std	Time
en_ran_init_ant_1f_a2_200_25_400_eg_r1_a0_eps_005_0	91	3710.5	2517.4	3710.5	2517.4	909999	1363.4694	1363.467	185.70462	-1365.2465	2892.568	1.4782537e-06	24830.42874598503
en_ran_init_ant_1f_a2_200_25_400_eg_r1_a0_eps_005_0	92	4287.5	2518.2	4287.5	2518.2	919999	1354.5005	1354.5009	186.24182	-1356.2588	2855.8303	2.468811e-06	25123.14493560791
en_ran_init_ant_1f_a2_200_25_400_eg_r1_a0_eps_005_0	93	2083.6	2419.0	2083.6	2419.0	929999	1344.7433	1344.7433	185.69696	-1346.3809	2817.548	2.5718273e-06	25411.456601142883
en_ran_init_ant_1f_a2_200_25_400_eg_r1_a0_eps_005_0	94	2306.3333	2365.0	2306.3333	2365.0	939999	1334.7521	1334.7539	185.5194	-1336.3254	2657.2717	3.0532524e-06	25696.422513484955
en_ran_init_ant_1f_a2_200_25_400_eg_r1_a0_eps_005_0	95	3204.6667	3513.6	3204.6667	3513.6	949999	1322.3477	1322.3461	185.2022	-1323.8685	2588.1658	8.327284e-07	26007.13328886032
en_ran_init_ant_1f_a2_200_25_400_eg_r1_a0_eps_005_0	96	2163.25	3591.4	2163.25	3591.4	959999	1314.396	1314.3976	185.94737	-1315.9696	2600.5522	6.503678e-07	26319.557136058807
en_ran_init_ant_1f_a2_200_25_400_eg_r1_a0_eps_005_0	97	3058.0	4815.2	3058.0	4815.2	969999	1309.1866	1309.185	186.68748	-1310.5585	2494.3452	3.957948e-07	26657.013159751892
en_ran_init_ant_1f_a2_200_25_400_eg_r1_a0_eps_005_0	98	2250.2	3788.8	2250.2	3788.8	979999	1304.2842	1304.2858	186.78438	-1305.773	2409.3125	1.4672219e-07	26972.6352891922
en_ran_init_ant_1f_a2_200_25_400_eg_r1_a0_eps_005_0	99	3111.6667	4353.2	3111.6667	4353.2	989999	1299.6257	1299.6232	186.67397	-1300.9816	2414.9658	3.1305552e-07	27296.82291173935
en_ran_init_ant_1f_a2_200_25_400_eg_r1_a0_eps_005_0	100	3212.3333	4592.2	3212.3333	4592.2	999999	1289.0895	1289.0874	186.57483	-1290.3926	2230.5476	3.375415e-07	27625.994038581848
en_ran_init_ant_1f_a2_200_25_400_eg_r1_a0_eps_005_0	101	5000.0	4519.6	5000.0	4519.6	1009999	1281.7906	1281.7961	188.14487	-1283.0634	2191.7124	4.473799e-07	27959.68962621689
en_ran_init_ant_1f_a2_200_25_400_eg_r1_a0_eps_005_0	102	2191.0	2723.4	2191.0	2723.4	1019999	1280.4607	1280.4615	186.7264	-1281.63	2092.974	1.665172e-06	28256.251979589462
en_ran_init_ant_1f_a2_200_25_400_eg_r1_a0_eps_005_0	103	3338.0	2021.2	3338.0	2021.2	1029999	1284.0618	1284.0569	185.84981	-1285.0201	2125.509	4.3704677e-07	28539.778268814087
en_ran_init_ant_1f_a2_200_25_400_eg_r1_a0_eps_005_0	104	3339.5	3400.8	3339.5	3400.8	1039999	1289.4908	1289.4929	185.27873	-1290.4879	2061.663	3.632792e-07	28849.610363960266
en_ran_init_ant_1f_a2_200_25_400_eg_r1_a0_eps_005_0	105	3803.0	1335.6	3803.0	1335.6	1049999	1295.2128	1295.2128	186.02054	-1296.0144	1960.729	1.6156667e-07	29118.474890708923
en_ran_init_ant_1f_a2_200_25_400_eg_r1_a0_eps_005_0	106	1996.8334	4011.0	1996.8334	4011.0	1059999	1295.0518	1295.0513	186.3372	-1295.751	1901.6968	7.347675e-07	29439.958991765976
en_ran_init_ant_1f_a2_200_25_400_eg_r1_a0_eps_005_0	107	4333.5	3063.4	4333.5	3063.4	1069999	1290.4005	1290.4008	187.37077	-1291.0283	1849.7466	4.7162553e-07	29740.047815084457
en_ran_init_ant_1f_a2_200_25_400_eg_r1_a0_eps_005_0	108	3878.5	3885.6	3878.5	3885.6	1079999	1287.893	1287.8922	186.18506	-1288.3903	1732.0	9.4560534e-07	30060.28073835373
en_ran_init_ant_1f_a2_200_25_400_eg_r1_a0_eps_005_0	109	4035.0	4160.2	4035.0	4160.2	1089999	1288.1516	1288.1509	185.70729	-1288.6696	1692.7124	2.319701e-06	30385.950805425644
en_ran_init_ant_1f_a2_200_25_400_eg_r1_a0_eps_005_0	110	2217.25	4040.0	2217.25	4040.0	1099999	1292.6818	1292.6876	184.55217	-1293.1665	1678.5452	2.444262e-06	30709.251434087753
en_ran_init_ant_1f_a2_200_25_400_eg_r1_a0_eps_005_0	111	5000.0	1266.6	5000.0	1266.6	1109999	1299.4056	1299.4031	184.24794	-1299.8297	1520.7463	2.6120297e-06	30974.908068180084
en_ran_init_ant_1f_a2_200_25_400_eg_r1_a0_eps_005_0	112	5000.0	2405.8	5000.0	2405.8	1119999	1304.8766	1304.8732	183.78917	-1305.0857	1464.3169	2.0940945e-06	31264.35086083412
en_ran_init_ant_1f_a2_200_25_400_eg_r1_a0_eps_005_0	113	2080.5	3655.6	2080.5	3655.6	1129999	1305.9055	1305.904	183.55243	-1306.0575	1420.9628	1.1719568e-06	31580.337612628937
en_ran_init_ant_1f_a2_200_25_400_eg_r1_a0_eps_005_0	114	2219.5	2694.8	2219.5	2694.8	1139999	1306.6095	1306.6111	186.75264	-1306.7228	1340.9094	3.5325381e-06	31875.175019979477
en_ran_init_ant_1f_a2_200_25_400_eg_r1_a0_eps_005_0	115	5000.0	2574.4	5000.0	2574.4	1149999	1307.0837	1307.0858	184.08264	-1307.0402	1228.6168	8.798072e-06	32171.161719322205
en_ran_init_ant_1f_a2_200_25_400_eg_r1_a0_eps_005_0	116	3646.0	1109.4	3646.0	1109.4	1159999	1305.9241	1305.9236	186.92953	-1305.9622	1234.7426	6.0183206e-06	32436.026211500168
en_ran_init_ant_1f_a2_200_25_400_eg_r1_a0_eps_005_0	117	5000.0	986.8	5000.0	986.8	1169999	1307.6478	1307.6466	186.50284	-1307.581	1197.446	5.1259867e-06	32696.493659496307
en_ran_init_ant_1f_a2_200_25_400_eg_r1_a0_eps_005_0	118	2535.0	762.0	2535.0	762.0	1179999	1310.0972	1310.1001	185.29585	-1310.0085	1144.654	6.3794664e-07	32955.82637667656
en_ran_init_ant_1f_a2_200_25_400_eg_r1_a0_eps_005_0	119	2836.0	3127.8	2836.0	3127.8	1189999	1311.6392	1311.6365	186.72867	-1311.495	1028.6083	5.432953e-07	33260.73837542534
en_ran_init_ant_1f_a2_200_25_400_eg_r1_a0_eps_005_0	120	2393.75	2163.0	2393.75	2163.0	1199999	1310.2758	1310.2781	184.976	-1310.101	1029.2605	7.4097926e-07	33547.02892422676
en_ran_init_ant_1f_a2_200_25_400_eg_r1_a0_eps_005_0	121	2969.5	2467.4	2969.5	2467.4	1209999	1309.3064	1309.3043	185.63078	-1309.125	1013.4326	2.474671e-07	33838.283015728
en_ran_init_ant_1f_a2_200_25_400_eg_r1_a0_eps_005_0	122	2486.0	3557.4	2486.0	3557.4	1219999	1310.7703	1310.7688	185.54515	-1310.7281	953.2312	2.2825468e-07	34152.87720012665
en_ran_init_ant_1f_a2_200_25_400_eg_r1_a0_eps_005_0	123	2841.0	2497.6	2841.0	2497.6	1229999	1312.4199	1312.4188	185.97543	-1312.1575	875.167	1.6964096e-06	34444.10267996788
en_ran_init_ant_1f_a2_200_25_400_eg_r1_a0_eps_005_0	124	3399.3333	2573.6	3399.3333	2573.6	1239999	1308.2379	1308.2378	183.54976	-1307.9773	937.5438	1.208453e-06	34737.43690490723
en_ran_init_ant_1f_a2_200_25_400_eg_r1_a0_eps_005_0	125	1810.25	3839.2	1810.25	3839.2	1249999	1305.9728	1305.9738	184.54475	-1305.693	836.1005	4.9304475e-07	35057.322575330734
en_ran_init_ant_1f_a2_200_25_400_eg_r1_a0_eps_005_0	126	5000.0	3070.6	5000.0	3070.6	1259999	1303.2881	1303.287	186.38144	-1303.0942	824.02814	1.2140882e-07	35358.46946430206
en_ran_init_ant_1f_a2_200_25_400_eg_r1_a0_eps_005_0	127	2763.25	2562.4	2763.25	2562.4	1269999	1300.8623	1300.8619	185.75046	-1300.656	772.8954	2.7107106e-07	35653.0014359951
en_ran_init_ant_1f_a2_200_25_400_eg_r1_a0_eps_005_0	128	4330.0	905.8	4330.0	905.8	1279999	1295.439	1295.4384	187.44556	-1295.2336	724.0102	5.0489675e-06	35915.25670623779
