Experiment Name	Epoch	EpRet	TestEpRet	EpLen	TestEpLen	TotalEnvInteracts	Q1Vals	Q2Vals	LogPi	LossPi	LossQ	std	Time
en_ran_init_ant_1f_a2_200_25_400_mop_r0_a1_1	86	0.0	0.0	199.78432	200.0	859999	368.89957	368.90057	-4.5387287	-372.6513	229.06523	0.7380211	21419.303342580795
en_ran_init_ant_1f_a2_200_25_400_mop_r0_a1_1	87	0.0	0.0	211.7234	200.0	869999	368.77393	368.77338	-4.5246015	-372.53906	225.53302	0.73615676	21664.886484384537
en_ran_init_ant_1f_a2_200_25_400_mop_r0_a1_1	88	0.0	0.0	203.38776	200.0	879999	368.25278	368.25217	-4.5220313	-372.01605	233.78003	0.735479	21911.00433397293
en_ran_init_ant_1f_a2_200_25_400_mop_r0_a1_1	89	0.0	0.0	199.0625	200.0	889999	368.49127	368.49182	-4.5235486	-372.22495	225.5736	0.73314905	22150.798988819122
en_ran_init_ant_1f_a2_200_25_400_mop_r0_a1_1	90	0.0	0.0	205.86275	200.0	899999	366.7868	366.78607	-4.5059524	-370.501	224.57452	0.73231757	22398.17841553688
en_ran_init_ant_1f_a2_200_25_400_mop_r0_a1_1	91	0.0	0.0	199.62	200.0	909999	366.10013	366.10062	-4.5173225	-369.8126	218.4856	0.7338326	22646.88806295395
en_ran_init_ant_1f_a2_200_25_400_mop_r0_a1_1	92	0.0	0.0	204.89796	200.0	919999	366.00336	366.00305	-4.511571	-369.7204	228.53897	0.7335262	22893.265323638916
en_ran_init_ant_1f_a2_200_25_400_mop_r0_a1_1	93	0.0	0.0	191.73077	200.0	929999	365.45987	365.4586	-4.5326085	-369.19095	223.20226	0.73550457	23136.682146549225
en_ran_init_ant_1f_a2_200_25_400_mop_r0_a1_1	94	0.0	0.0	198.31372	200.0	939999	366.7862	366.78625	-4.519744	-370.5084	220.5426	0.7351793	23382.736577510834
en_ran_init_ant_1f_a2_200_25_400_mop_r0_a1_1	95	0.0	0.0	196.33333	200.0	949999	366.32504	366.32535	-4.5133057	-370.0359	224.39685	0.7348236	23628.229098558426
en_ran_init_ant_1f_a2_200_25_400_mop_r0_a1_1	96	0.0	0.0	199.08	200.0	959999	365.0455	365.0459	-4.4812207	-368.7394	235.36763	0.7314475	23875.16575360298
en_ran_init_ant_1f_a2_200_25_400_mop_r0_a1_1	97	0.0	0.0	202.2653	200.0	969999	365.72098	365.7216	-4.5262866	-369.4395	222.8228	0.73598254	24122.019399642944
en_ran_init_ant_1f_a2_200_25_400_mop_r0_a1_1	98	0.0	0.0	208.25	200.0	979999	367.11987	367.1195	-4.5103626	-370.8138	228.41628	0.73490477	24363.644438505173
en_ran_init_ant_1f_a2_200_25_400_mop_r0_a1_1	99	0.0	0.0	192.13461	200.0	989999	366.5308	366.5302	-4.5124965	-370.2362	229.9303	0.73362786	24608.494758844376
en_ran_init_ant_1f_a2_200_25_400_mop_r0_a1_1	100	0.0	0.0	200.06	200.0	999999	366.6316	366.63254	-4.533365	-370.35114	218.44193	0.73479617	24855.3768119812
en_ran_init_ant_1f_a2_200_25_400_mop_r0_a1_1	101	0.0	0.0	196.49019	200.0	1009999	366.45667	366.45706	-4.52576	-370.14136	217.5242	0.7340749	25102.197310209274
en_ran_init_ant_1f_a2_200_25_400_mop_r0_a1_1	102	0.0	0.0	210.47917	200.0	1019999	365.7596	365.75848	-4.56938	-369.42276	202.70222	0.736893	25346.21853208542
en_ran_init_ant_1f_a2_200_25_400_mop_r0_a1_1	103	0.0	0.0	212.78723	200.0	1029999	365.99426	365.99536	-4.607586	-369.63577	188.82664	0.7390907	25589.073287963867
en_ran_init_ant_1f_a2_200_25_400_mop_r0_a1_1	104	0.0	0.0	196.39215	200.0	1039999	367.56833	367.56677	-4.607378	-371.22083	188.91472	0.73955214	25832.94277215004
en_ran_init_ant_1f_a2_200_25_400_mop_r0_a1_1	105	0.0	0.0	203.91837	200.0	1049999	369.02783	369.02838	-4.6324787	-372.70367	183.92723	0.74156535	26078.817619085312
en_ran_init_ant_1f_a2_200_25_400_mop_r0_a1_1	106	0.0	0.0	198.45833	200.0	1059999	370.2975	370.29712	-4.6141067	-373.96457	189.57904	0.7381206	26321.0528383255
en_ran_init_ant_1f_a2_200_25_400_mop_r0_a1_1	107	0.0	0.0	207.24	200.0	1069999	369.16864	369.16827	-4.629891	-372.82986	191.08727	0.7417	26569.382252693176
en_ran_init_ant_1f_a2_200_25_400_mop_r0_a1_1	108	0.0	0.0	203.0	200.0	1079999	368.48508	368.48718	-4.629217	-372.12836	186.82295	0.7399974	26811.496903657913
en_ran_init_ant_1f_a2_200_25_400_mop_r0_a1_1	109	0.0	0.0	204.48979	200.0	1089999	369.8635	369.8625	-4.6444817	-373.5408	188.93356	0.74524444	27052.37217068672
en_ran_init_ant_1f_a2_200_25_400_mop_r0_a1_1	110	0.0	0.0	194.88461	200.0	1099999	372.12143	372.12097	-4.641772	-375.78976	189.3955	0.7449328	27296.12676024437
en_ran_init_ant_1f_a2_200_25_400_mop_r0_a1_1	111	0.0	0.0	199.3	200.0	1109999	373.4768	373.476	-4.665032	-377.1455	190.04953	0.745224	27546.922625541687
en_ran_init_ant_1f_a2_200_25_400_mop_r0_a1_1	112	0.0	0.0	200.46	200.0	1119999	373.9818	373.98175	-4.660181	-377.69348	190.08832	0.7437737	27789.87845468521
en_ran_init_ant_1f_a2_200_25_400_mop_r0_a1_1	113	0.0	0.0	189.0	200.0	1129999	375.4153	375.41513	-4.6961584	-379.12692	180.72975	0.7499142	28031.85444879532
en_ran_init_ant_1f_a2_200_25_400_mop_r0_a1_1	114	0.0	0.0	184.31482	200.0	1139999	376.72733	376.72717	-4.6860657	-380.4554	181.79744	0.7472096	28275.45144057274
en_ran_init_ant_1f_a2_200_25_400_mop_r0_a1_1	115	0.0	0.0	196.11765	200.0	1149999	377.30237	377.3015	-4.703888	-381.0394	175.59016	0.7498886	28523.071017742157
en_ran_init_ant_1f_a2_200_25_400_mop_r0_a1_1	116	0.0	0.0	211.97873	200.0	1159999	378.83835	378.83908	-4.7117124	-382.58078	172.31401	0.75067574	28767.104543447495
en_ran_init_ant_1f_a2_200_25_400_mop_r0_a1_1	117	0.0	0.0	205.93878	200.0	1169999	380.10678	380.10663	-4.7044334	-383.87317	176.1739	0.749144	29011.413613796234
en_ran_init_ant_1f_a2_200_25_400_mop_r0_a1_1	118	0.0	0.0	270.6216	200.0	1179999	381.5496	381.54984	-4.683381	-385.29535	185.21881	0.7458916	29259.977187871933
en_ran_init_ant_1f_a2_200_25_400_mop_r0_a1_1	119	0.0	0.0	231.04651	200.0	1189999	382.3231	382.3237	-4.6786385	-386.05356	194.1021	0.7487773	29503.789246320724
en_ran_init_ant_1f_a2_200_25_400_mop_r0_a1_1	120	0.0	0.0	208.85417	200.0	1199999	382.612	382.6113	-4.6783075	-386.29837	191.65044	0.748529	29745.2856426239
en_ran_init_ant_1f_a2_200_25_400_mop_r0_a1_1	121	0.0	0.0	205.41667	200.0	1209999	382.54077	382.54074	-4.6976266	-386.252	187.35793	0.74777424	29992.65305352211
en_ran_init_ant_1f_a2_200_25_400_mop_r0_a1_1	122	0.0	0.0	210.66667	200.0	1219999	382.74167	382.74203	-4.6885204	-386.4573	193.81447	0.74981815	30237.556514024734
en_ran_init_ant_1f_a2_200_25_400_mop_r0_a1_1	123	0.0	0.0	215.54347	200.0	1229999	383.86496	383.8655	-4.6975436	-387.5887	195.07057	0.7507825	30484.768389940262
en_ran_init_ant_1f_a2_200_25_400_mop_r0_a1_1	124	0.0	0.0	195.3077	200.0	1239999	384.5462	384.54633	-4.707375	-388.272	198.29822	0.75175387	30726.163625001907
en_ran_init_ant_1f_a2_200_25_400_mop_r0_a1_1	125	0.0	0.0	216.26086	200.0	1249999	384.8936	384.8948	-4.7245374	-388.6296	187.83994	0.7523535	30971.289352416992
en_ran_init_ant_1f_a2_200_25_400_mop_r0_a1_1	126	0.0	0.0	202.83673	200.0	1259999	383.31458	383.3133	-4.6955023	-387.01523	198.32925	0.7491172	31219.23152089119
en_ran_init_ant_1f_a2_200_25_400_mop_r0_a1_1	127	0.0	0.0	193.26923	200.0	1269999	383.16574	383.1668	-4.701556	-386.8984	191.64075	0.7519509	31465.448598861694
en_ran_init_ant_1f_a2_200_25_400_mop_r0_a1_1	128	0.0	0.0	194.6	200.0	1279999	383.437	383.43683	-4.701719	-387.1621	195.91876	0.7512762	31706.50622868538
en_ran_init_ant_1f_a2_200_25_400_mop_r0_a1_1	129	0.0	0.0	214.72917	200.0	1289999	383.77255	383.773	-4.7302923	-387.48486	193.63925	0.75488967	31953.90287590027
en_ran_init_ant_1f_a2_200_25_400_mop_r0_a1_1	130	0.0	0.0	246.025	200.0	1299999	383.83896	383.8405	-4.720937	-387.53796	195.89908	0.75220674	32202.249737501144
en_ran_init_ant_1f_a2_200_25_400_mop_r0_a1_1	131	0.0	0.0	220.35556	200.0	1309999	383.64224	383.64145	-4.717094	-387.36777	189.33554	0.7522168	32449.49067902565
en_ran_init_ant_1f_a2_200_25_400_mop_r0_a1_1	132	0.0	0.0	197.25	200.0	1319999	384.29385	384.2956	-4.706008	-388.0021	193.22191	0.7494167	32694.432109594345
en_ran_init_ant_1f_a2_200_25_400_mop_r0_a1_1	133	0.0	0.0	220.64444	200.0	1329999	383.99295	383.993	-4.7049103	-387.67755	195.23595	0.74842054	32944.32812714577
en_ran_init_ant_1f_a2_200_25_400_mop_r0_a1_1	134	0.0	0.0	218.80435	200.0	1339999	383.26077	383.261	-4.7053814	-386.9515	194.76859	0.7501459	33192.720772981644
en_ran_init_ant_1f_a2_200_25_400_mop_r0_a1_1	135	0.0	0.0	226.43182	200.0	1349999	383.59564	383.5966	-4.7020426	-387.27753	205.55615	0.7504962	33435.858907938
en_ran_init_ant_1f_a2_200_25_400_mop_r0_a1_1	136	0.0	0.0	184.5283	200.0	1359999	384.85913	384.85846	-4.717592	-388.5557	192.95274	0.7512999	33681.59363365173
en_ran_init_ant_1f_a2_200_25_400_mop_r0_a1_1	137	0.0	0.0	276.16217	200.0	1369999	384.89658	384.89685	-4.657128	-388.5714	209.28644	0.747374	33930.030405044556
en_ran_init_ant_1f_a2_200_25_400_mop_r0_a1_1	138	0.0	0.0	215.55556	200.0	1379999	386.04398	386.0444	-4.6756287	-389.72372	206.14603	0.7502241	34175.14025306702
en_ran_init_ant_1f_a2_200_25_400_mop_r0_a1_1	139	0.0	0.0	233.40909	200.0	1389999	386.3256	386.32538	-4.673296	-389.9803	206.34662	0.7495522	34421.37754702568
en_ran_init_ant_1f_a2_200_25_400_mop_r0_a1_1	140	0.0	0.0	194.91667	200.0	1399999	385.97598	385.9772	-4.681924	-389.65186	200.58792	0.7494831	34666.16608333588
en_ran_init_ant_1f_a2_200_25_400_mop_r0_a1_1	141	0.0	0.0	234.77777	200.0	1409999	386.11346	386.1139	-4.667933	-389.7804	199.75621	0.747517	34914.47907781601
en_ran_init_ant_1f_a2_200_25_400_mop_r0_a1_1	142	0.0	0.0	218.23914	200.0	1419999	385.84857	385.849	-4.6662655	-389.5301	202.0549	0.75038445	35158.26376414299
