0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26
0.6976213745173885,0.9902454169399265,0.06189566621183575,0.0953937755381561,-0.08051688221882367,0.22213975688115006,0.5204379370740466,0.19564697146949883,-0.48174734895722054,0.17409065002835938,-0.5026051676434595,0.14713557232413704,0.5183107309210646,0.15303257024762085,-0.1809964003494251,0.4327263502083525,-0.1387490527762256,0.22810965519305407,-4.232516998170139,7.314547239309515,12.558717092362176,7.3185055600246685,-11.65490196102445,7.111673613617574,-13.519868498023385,6.841715365223246,12.761922035581335
0.7040092886545521,0.9873317610121777,0.029207328647033987,0.0960511672835303,-0.12287025235331744,0.39506382543756213,0.9495255911124667,0.368169939803289,-1.2326991401205185,0.3732238696635299,-1.2666211285496276,0.29709549259237905,0.9529802328443336,-0.1673965264986134,-0.0722374628098274,-0.21636443035969696,-2.2422134003665977,-2.1188416513408828,0.40316319560812164,-0.3231242346549674,4.680355488017976,-0.35375208318672047,-15.011755209283935,0.8957185875634204,-13.88101557037447,-0.7759657925151873,4.681177646903269
0.6633852377884653,0.9912233410274011,-0.025058050834581673,0.006347198507531626,-0.1296460387437811,0.5525202128348355,0.9960649808021309,0.40979177165846914,-1.256530526119566,0.5577141480006788,-1.2578536475870938,0.08210798754564598,1.0588203561477756,0.3874547369081937,0.07889911069386753,-1.2212619271231013,-1.315456800300448,-4.665407467817329,-0.2805368885302169,5.119541690473991,-2.768481258845929,1.9755831196712788,4.953363711445766,1.6398803284835606,5.442051483014964,-7.778273552096496,-0.4191042069150821
0.6395728331489218,0.9946520121049994,-0.03271578941151214,-0.012201309323168529,-0.09720174890123286,0.5355351902847623,1.0277452530664115,0.32726858570148437,-1.1921216667495176,0.48269973683858364,-1.176309106255052,-0.20621527581035193,1.2173098511988365,0.6153453474006586,-0.7217396379817208,-0.14171028096661567,0.5745600241372834,2.3729114124714825,2.40210900523025,-2.4909086878676816,3.9744288721459258,-5.216795135298839,-2.20804759868202,-3.991918731906858,-2.1148371340377157,-3.7750510223625113,6.709997571500065
0.6373339168174814,0.9978627444173958,0.010922504656743317,0.01789567133401802,-0.06189012153253332,0.5338812582602174,1.2377860653448989,0.17973830708810967,-1.2466085516394805,0.43178747646281557,-1.2492412372331367,-0.43107001649629806,1.212815011844427,0.31562722134763144,0.6505029994488242,0.6360391104970666,1.8504171113885002,-1.3101768528049131,1.434980457240721,0.036042691130439286,3.618329923324797,-0.7294506773002011,0.5423817811313795,1.894801781362375,0.49632778458435417,-5.213373137344129,-3.930200862517326
0.6667178508597978,0.9981308724691155,0.024896383165564768,0.0009009745923812866,-0.05580429888547828,0.5288030984268871,1.2431051163722573,0.23613385673185616,-1.2287752035544905,0.577705593964364,-1.229726753205379,-0.5211088752814327,1.2036788061951695,0.24885619964827851,0.6558377830318647,0.4460995827983336,-0.03601353414533165,-0.5875156412393485,-0.1966922880502895,-0.07952244517387032,-0.5791180404080406,2.9483054956238526,0.15787781765755132,-0.4245219164205616,0.19022911992884306,1.5124903434448829,3.512077778799067
0.6758030552251885,0.9981015341552448,0.027518837571302364,-0.009527553241553365,-0.05427031255576286,0.5267236827280516,1.2276221730329733,0.30752695278161435,-1.225160918423488,0.5392296117580505,-1.2253744227023067,-0.43283662978851767,1.2449070319115585,0.1799051137506231,0.6390879122891246,-0.07509123954844601,0.18618486211503935,-0.26152916565153217,0.22176670562731776,-0.015395474642128305,-0.11742327202443484,-0.06658831074536042,0.02331367733072935,-0.475461426222979,0.027989411606546055,2.016174004694565,-0.5430517596334503
0.6614399980685963,0.9981376718147962,0.026039016910445648,-0.013311909338437363,-0.05353457548389752,0.52652743911143,1.2250480250272167,0.38432286486047296,-1.2247254492646724,0.5281343309874147,-1.2247662721754446,-0.34171578417650555,1.2282933156773537,0.25216710658021285,0.6844095822803937,-0.453246715698426,-0.7748068098334092,0.19667894217757725,-0.07019784805949661,-5.9053196877905734e-05,-0.015756226953614234,3.106476805937859,0.002044368707963621,-0.07312717276046019,0.004032960486230062,1.6332679041108251,-0.14010049630804394
0.6280469044493906,0.9983218557033945,0.0005672512156440144,-0.006926623043194529,-0.05749063005574728,0.5265267283739614,1.224687567898611,0.5621055302795123,-1.224663278819448,0.5256835063738291,-1.2247093399190907,-0.20652747843655564,1.2251689524507985,0.2743368624926859,0.6014946958161127,-0.7987685287617259,-1.2136534704160777,0.48927726867248245,0.023562667059939008,-0.00012651203519225453,-0.0023437558727959365,0.90738849176772,-0.0007656305639640482,-0.022290242541706876,-0.0006584289313040226,3.7536215118389995,-0.019497550173115396
0.6231644717329302,0.9983904764914673,-0.003886732670325659,0.004017068067942511,-0.056437690636914145,0.5265501834738633,1.2245910260492334,0.539870736450405,-1.224625431853132,0.5259032067186725,-1.2247151979523845,-0.03907632286247545,1.224752962895139,-0.01742949803864552,-0.20898524792914705,0.28207263289066836,0.14078284896521523,0.010735949451936469,-0.20891057782934327,0.0008245336388627714,-0.002264250513926739,-0.48428468867915325,0.0012398014561090165,0.007332257330717326,7.990759943910456e-05,2.9158703127305676,-0.002561946395181057
