0,1,2,3,4,5,6,7
-0.9046501,0.9980207,0.29422626,0.80411804,0.87152755,0.6244924,-0.820556,-0.9792858
-0.9996846,0.9994256,-0.9735522,0.86349857,-0.7651117,-0.60835457,-0.9176288,-0.9869129
-0.9227935,0.9947143,0.16135225,0.876457,0.6750092,0.40369534,-0.8543784,-0.9763205
-0.99769616,0.9996877,-0.9369484,0.95494354,-0.5027744,-0.3445104,-0.9551661,-0.9866766
-0.9751245,0.9954567,0.029933807,0.8384142,0.6923527,-0.2502964,-0.81379694,-0.9761565
-0.9984909,0.9991427,-0.9189229,0.9616548,-0.67269874,-0.18591844,-0.9648465,-0.9859389
-0.9854415,0.9965259,-0.25831765,0.8442546,0.57832456,-0.30748183,-0.87010044,-0.976634
-0.99707043,0.9994076,-0.8944195,0.9525775,-0.46528998,-0.315724,-0.966596,-0.9826862
-0.98456484,0.9971715,-0.39157948,0.8647671,0.43067783,-0.29205725,-0.90556806,-0.9783935
-0.99608064,0.99925995,-0.8619441,0.9408805,-0.37282437,-0.3351112,-0.9660842,-0.98224145
-0.9855492,0.99816823,-0.57150996,0.8887249,0.32008934,-0.31720603,-0.9339913,-0.97989744
-0.9947164,0.99919415,-0.8563902,0.9390135,-0.29022267,-0.30393916,-0.96697694,-0.98354805
-0.3468287,-0.254282,0.5359815,-0.049945913,0.8007334,-0.71525717,-0.8307792,-0.17624193
-0.9993336,0.99961835,-0.9828632,0.89043367,-0.8533903,-0.563025,-0.9497454,-0.99058735
-0.8381626,0.99386615,0.80033785,0.941274,0.9841366,-0.68154526,-0.88619137,-0.9615271
-0.9950278,0.9996632,-0.936099,0.9695188,-0.61754084,-0.4326197,-0.97562957,-0.99178916
-0.8828237,0.9963198,0.69373107,0.95667434,0.79565954,-0.5554298,-0.9718467,-0.9043959
-0.99639875,0.9983227,-0.8416886,0.8565141,0.017657442,-0.58355385,-0.9493661,-0.98755586
-0.9704838,0.99673927,-0.3957517,0.86596775,0.3745396,-0.41152495,-0.9541312,-0.9759376
-0.98883426,0.99915576,-0.8354045,0.9242961,0.10382089,-0.40896297,-0.9642358,-0.98432493
-0.98763007,0.9986352,-0.76713574,0.9033688,0.10163213,-0.37222642,-0.9603856,-0.98359096
-0.9874955,0.9985166,-0.7536578,0.89917,0.1015719,-0.37528005,-0.95979434,-0.98334825
-0.98745203,0.9985136,-0.75279766,0.89905006,0.101446785,-0.37469488,-0.9598295,-0.98331755
-0.98744184,0.9985139,-0.75270706,0.89904886,0.10138909,-0.37454367,-0.9598429,-0.9833121
-0.9874402,0.99851376,-0.7526714,0.8990415,0.10138257,-0.37452358,-0.95984375,-0.983311
-0.98744,0.9985137,-0.7526654,0.8990404,0.10138183,-0.37452003,-0.9598439,-0.9833108
-0.98744,0.9985137,-0.75266445,0.89904034,0.10138157,-0.3745189,-0.959844,-0.9833108
0.6569656,0.9112438,0.4560357,-0.052922286,0.30052847,-0.4771537,0.09095381,0.7292982
-0.99999994,0.9999921,-0.995714,0.9987764,0.58984107,-0.94955826,-0.9983792,-0.9996392
-0.45136595,0.99873096,-0.26681486,0.9203149,-0.29702005,-0.6727203,-0.94163656,-0.9262191
-0.49334905,0.9983761,0.3065208,0.82659477,0.97002614,-0.6161052,-0.5530363,-0.96168
-0.99994355,0.9999593,-0.9935826,0.9909301,-0.57099485,-0.6215657,-0.99158674,-0.99810815
-0.87506455,0.99767864,0.7157541,0.8607464,0.9132542,-0.5397538,-0.9780252,-0.9431384
-0.99833614,0.99988514,-0.98842216,0.97093254,-0.41639444,-0.6640919,-0.97498137,-0.9929375
-0.9175905,0.9953131,0.26110882,0.8172424,0.8699093,-0.43042752,-0.9000071,-0.97026044
-0.996572,0.99960154,-0.9430907,0.9395059,0.01320771,-0.5717334,-0.9692815,-0.9909008
-0.98689663,0.9985258,-0.72660863,0.90017104,0.35793138,-0.38683096,-0.9498308,-0.98506117
-0.98829764,0.99858713,-0.76686466,0.9008796,0.11896838,-0.3717994,-0.95846486,-0.9839286
-0.98775905,0.9984797,-0.7492023,0.89953923,0.11819037,-0.36653468,-0.9591178,-0.9833352
-0.98768115,0.998479,-0.74847627,0.8996272,0.11398702,-0.36529446,-0.9593156,-0.9832926
-0.9876582,0.9984792,-0.7482319,0.8996029,0.11404482,-0.36510786,-0.95932555,-0.98328555
-0.9876556,0.99847907,-0.7481891,0.899598,0.11400449,-0.3650728,-0.95932865,-0.9832841
-0.98765516,0.99847907,-0.748178,0.89959633,0.11400767,-0.36506715,-0.95932883,-0.9832838
-0.98765504,0.99847907,-0.74817634,0.8995961,0.11400735,-0.36506608,-0.9593289,-0.98328376
0.2639246,0.7087102,0.91374004,-0.056030817,-0.5890183,-0.8122504,-0.54861987,-0.87007606
-0.99997306,0.9999636,-0.99936366,0.99513376,0.9461327,-0.9853168,-0.947499,-0.99950796
-0.9854368,0.9999046,-0.9266868,0.9873325,-0.30386317,-0.5660757,-0.9649584,-0.9854946
-0.97790074,0.99941754,0.45753112,0.7062427,0.11334796,-0.46604317,-0.997189,-0.9220503
-0.9973762,0.9992722,-0.9272992,0.9210175,-0.16464877,-0.5606028,-0.9701842,-0.9898886
-0.9900272,0.99882704,-0.7470922,0.9138856,0.5236656,-0.44908956,-0.9483876,-0.98651534
-0.98569405,0.9985837,-0.74508905,0.8920513,0.123483375,-0.3833251,-0.9582443,-0.983781
0.18400303,0.37004656,-0.06519526,0.020906487,-0.5231186,0.22373009,0.89882374,-0.64038897
0.99609596,0.4598314,0.92007965,-0.59991926,0.5478808,-0.13342476,-0.3077133,-0.51543826
-1.0,0.99999726,-0.9864219,0.99999315,-0.846985,-0.98383087,-0.99774164,-0.9994907
-0.9837819,0.9994335,0.94048584,-0.75712615,0.9452185,0.20274873,-0.050355606,-0.9741424
-0.22563757,0.99893844,-0.6742852,0.9185678,-0.50275177,-0.8065473,-0.06613056,-0.9970703
-0.7282038,0.99441296,0.5141418,-0.89382446,0.13651174,-0.34845185,0.1308942,-0.9776415
-0.99966717,0.9999885,-0.95997953,0.99842834,0.6563482,-0.96124035,-0.9916674,-0.9925331
-0.049670953,-0.80007076,0.2636292,0.8797259,-0.96993744,0.07831507,0.24735282,0.2372511
-0.9986175,0.9999834,0.99092585,0.99879676,0.8924092,-0.9634093,-0.8314091,-0.99385035
-0.99606884,0.9986547,-0.95255315,0.85473144,-0.57715285,-0.9086928,-0.39147425,-0.9971655
-0.90971124,0.98806334,0.8333341,0.82130355,0.40066996,-0.10117827,-0.9710121,-0.9654898
-0.9998221,0.9999299,0.933523,0.9992375,0.8970357,-0.75583243,-0.9879591,-0.91277707
-0.999881,0.99982363,0.890525,0.9963855,-0.3488519,-0.59835863,-0.99368197,-0.96801805
0.16765478,0.69781035,0.91193986,-0.45561263,0.054117717,-0.91138804,-0.9114966,-0.4397327
-0.99749064,0.9998121,0.59621835,0.9992964,0.8778561,-0.8806806,-0.9805057,-0.9811272
-0.9988905,0.99855417,0.9159648,-0.08830364,0.80451137,-0.75279886,-0.97794354,-0.92455983
-0.996552,0.99982005,0.7948073,0.9980672,0.8868807,-0.8672797,-0.99417233,-0.9040748
-0.9980389,0.99929184,0.9528008,0.9964065,0.9107641,-0.83637136,-0.99650156,-0.8392557
-0.15126933,-0.21851103,-0.6858446,0.67035055,-0.66542774,-0.26952407,-0.981488,0.72649634
-0.9977509,0.99971306,0.99595946,0.9998223,0.9903501,-0.73564595,-0.9960173,-0.92011046
-0.98188734,0.9996919,-0.44315678,0.93318707,0.16942726,-0.82505333,-0.9520784,-0.93603647
-0.92364883,0.99938196,0.9029722,0.78631425,-0.25794137,-0.8809429,-0.79093754,-0.33836496
-0.999855,0.99996674,-0.881362,0.9945548,0.86528045,-0.93792266,-0.9695883,-0.99647546
-0.99861807,0.9998039,0.9795611,0.99629444,0.6990862,-0.43639007,-0.99789715,-0.8830111
-0.9952568,0.999781,0.10003041,0.9597155,0.72656226,-0.8204252,-0.9740234,-0.9566313
-0.99856347,0.9997759,0.97115314,0.99634355,0.90403444,-0.76727176,-0.9975057,-0.8592922
-0.9976479,0.9996358,0.9687036,0.9983956,0.92988396,-0.8706839,-0.9972411,-0.82574993
-0.9955489,0.9991703,0.9735057,0.9991682,0.94251966,-0.8965919,-0.9973216,-0.7576608
-0.99820447,0.9996753,0.9549297,0.9975028,0.912755,-0.8429932,-0.9971972,-0.84348655
-0.99811524,0.9996693,0.9595242,0.99795157,0.91882044,-0.85377616,-0.99722254,-0.8348971
-0.99808925,0.9996676,0.96130925,0.9981181,0.921232,-0.85760605,-0.9972355,-0.8316666
-0.39474347,-0.920148,-0.047248878,0.97405493,0.703895,0.2766156,-0.47969654,-0.40690187
-0.9981661,0.99998385,0.992644,0.98324907,0.62860143,-0.9982717,0.36699337,-0.99691564
-0.99091583,0.9914551,0.9924808,0.9949553,0.9639447,0.24304193,-0.9912174,-0.85493445
-0.99996364,0.89963907,0.4074034,0.92783904,0.47154003,-0.94473773,-0.71822643,-0.9946722
-0.99996394,0.9999977,0.8466738,0.9999843,0.9614578,-0.7325924,-0.99866164,-0.83688605
-0.9995637,0.9999109,0.86703134,0.9986526,0.89870787,-0.9014385,-0.99747276,-0.8959959
-0.9974234,0.9999172,0.8141617,0.98868936,0.838035,-0.70876014,-0.99655586,-0.92395717
-0.99546814,0.9994339,0.78286356,0.9284413,0.701091,-0.3619375,-0.99489766,-0.90011734
-0.998823,0.99841845,0.9791843,0.9974232,0.9429674,-0.83174026,-0.9965794,-0.82367986
-0.9977608,0.9996789,0.94375825,0.9978843,0.91919464,-0.83338696,-0.99668956,-0.8390653
-0.9983047,0.9996853,0.95131207,0.9979062,0.92216396,-0.83488804,-0.9969149,-0.842981
-0.99822944,0.9996886,0.95197076,0.9979907,0.9228235,-0.8391213,-0.9969583,-0.8405264
-0.99821943,0.9996897,0.95207214,0.9980143,0.923061,-0.83994496,-0.996959,-0.84015095
-0.99821967,0.99968964,0.95208544,0.9980154,0.9230764,-0.83998686,-0.9969594,-0.840122
-0.9982197,0.99968964,0.95208275,0.99801517,0.9230728,-0.8399845,-0.9969595,-0.8401218
-0.9982197,0.99968964,0.9520819,0.9980151,0.9230721,-0.8399845,-0.9969595,-0.840122
-0.9982197,0.99968964,0.9520818,0.9980151,0.923072,-0.83998454,-0.9969595,-0.840122
0.8092502,-0.8786871,-0.79101014,-0.4588967,-0.27302107,-0.049598984,-0.13952367,-0.8195505
-0.99999803,0.9999999,0.99998224,0.9985867,0.4316316,-0.9736773,-0.65734875,-0.9913072
-0.93613964,0.9980436,0.67419326,0.36426052,0.63700974,-0.52176875,-0.87458265,-0.96599436
-0.9943162,0.7450013,0.650595,0.982055,0.3918753,-0.7745477,-0.769282,-0.98511237
-0.99994123,0.99996865,0.99372923,0.9996444,0.9485887,-0.8953938,-0.99657404,-0.90591025
-0.99965477,0.9996998,0.9743284,0.9947855,0.91530925,-0.6077433,-0.99853915,-0.8143569
-0.9949619,0.9998179,0.83796173,0.9892179,0.8506049,-0.61790574,-0.9963568,-0.8780948
-0.99825174,0.9996845,0.9119046,0.9960118,0.90990824,-0.7871145,-0.99570894,-0.867848
-0.99846685,0.9996459,0.94731915,0.9983375,0.9357925,-0.83289456,-0.9961971,-0.84708476
-0.99831825,0.99969405,0.9415164,0.9978974,0.9270961,-0.8217016,-0.996455,-0.84938484
-0.998288,0.999696,0.940284,0.99777764,0.9252736,-0.81939554,-0.9964871,-0.8495929
-0.9982879,0.99969566,0.94031084,0.9977796,0.9253193,-0.8195039,-0.99648577,-0.8495728
-0.99828815,0.99969566,0.94033,0.99778116,0.9253425,-0.8195344,-0.99648535,-0.8495714
-0.9982881,0.99969566,0.9403306,0.99778116,0.92534226,-0.81953293,-0.99648535,-0.84957194
0.24903071,0.24710998,0.6693299,0.35091716,-0.8673904,-0.33221585,-0.75274605,-0.24880327
-0.9899949,0.9970992,0.9913717,0.59149516,0.9960852,-0.73967767,-0.9260901,-0.93487287
-0.9937663,0.9992273,0.8310034,0.9897093,0.8690996,-0.8018951,-0.9831721,-0.9044286
-0.9998967,0.99990284,0.7710078,0.9984735,0.01140858,-0.45992634,-0.9898569,-0.9824489
0.47571144,-0.4592235,-0.26162633,-0.19613238,0.27890754,-0.08171285,-0.6149415,-0.1967738
-0.99998116,0.99999267,0.998318,0.99757266,0.47598246,-0.8108301,-0.89847624,-0.98380303
-0.9048687,0.99177885,0.7029396,0.94579846,0.79413456,-0.8380697,-0.9040246,-0.9820426
-0.9998218,0.99985325,0.931579,0.9906523,0.87850386,-0.72890973,-0.9944533,-0.914869
-0.9992189,0.9996139,0.89711636,0.9940028,0.8904537,-0.76249504,-0.9949449,-0.85813975
-0.9985657,0.99971676,0.9400293,0.99802816,0.9285726,-0.8150292,-0.99633825,-0.85155404
-0.998332,0.99969923,0.9367591,0.9977146,0.92570114,-0.8122283,-0.99636495,-0.8517439
-0.16975471,0.82647806,0.9263847,0.36793822,0.3295736,-0.75474447,0.6387582,0.997259
-0.99989533,0.9996872,0.9046546,0.9994052,0.98328197,0.12307762,-0.9997912,-0.991727
-0.9982159,0.9993437,0.61406845,0.9377155,0.57397777,-0.8853241,-0.83775663,-0.86063826
-0.9400675,0.99929565,0.9024463,0.7814037,0.5716686,-0.92462564,-0.30394667,-0.5112254
-0.9981115,0.9993752,0.91443765,0.9981759,0.95061207,-0.85050404,-0.9976606,-0.8770791
-0.99906796,0.99968135,0.9439441,0.99796456,0.93758994,-0.8118092,-0.9971491,-0.8714842
-0.9981333,0.9996674,0.90678823,0.9941405,0.9069476,-0.75045735,-0.9965072,-0.8691322
-0.99834925,0.99967855,0.936128,0.9978622,0.93018293,-0.8160054,-0.9961824,-0.8524033
-0.99832803,0.99969524,0.9336767,0.99766,0.92649055,-0.8081433,-0.9962442,-0.85345095
-0.9983213,0.9996949,0.9333562,0.99763024,0.9261144,-0.80775285,-0.9962501,-0.85336685
-0.99832106,0.9996947,0.9333749,0.9976332,0.9261526,-0.80786085,-0.996249,-0.8533397
-0.99832106,0.9996947,0.9333784,0.9976336,0.9261567,-0.8078697,-0.9962489,-0.8533375
-0.99832106,0.9996947,0.9333782,0.9976336,0.9261562,-0.80786914,-0.9962489,-0.8533373
-0.34490365,0.054406784,0.08440588,-0.3597454,0.73394424,0.19923756,-0.21862781,0.94657546
-0.9981244,0.9990648,0.5572331,0.99606186,0.7335797,-0.7194655,-0.9870353,-0.99660355
-0.99845386,0.9988926,0.90350753,0.8746673,0.8729354,-0.5298416,-0.9528648,-0.8546542
-0.9523505,0.99960417,0.9535613,0.9594452,0.7728553,-0.9200674,-0.16582756,-0.4551935
-0.99921936,0.9994441,0.8989026,0.9968234,0.92139065,-0.40591556,-0.9976311,-0.9181268
-0.99890965,0.9957775,0.97150356,0.99447507,0.9516813,-0.6964817,-0.99338794,-0.8833976
0.20057014,-0.536485,0.7505285,0.68453044,0.57318854,0.4112478,0.9989378,-0.6594209
-0.9998141,0.99999684,0.9991066,0.99990165,0.9895219,-0.95327884,-0.9998623,-0.8927854
-0.98858577,0.8469924,0.9574676,0.9796324,0.83639014,-0.26264808,-0.84467477,-0.9749425
-0.999887,0.9999772,0.9596802,0.9136546,0.37471044,-0.8499599,0.50425255,-0.9926048
-0.9995647,0.9998407,0.972212,0.9953779,0.9126452,-0.60855025,-0.99883187,-0.8249657
-0.9984213,0.9992059,0.9725618,0.99849284,0.9574303,-0.8265805,-0.9974075,-0.8176248
-0.99815255,0.9997057,0.9168811,0.99794304,0.93148875,-0.80850637,-0.99587727,-0.8561329
-0.99840564,0.99970216,0.92379,0.997236,0.9244893,-0.7877333,-0.99607694,-0.86026335
-0.9983622,0.99969697,0.92656523,0.9974846,0.9268303,-0.7964598,-0.9960399,-0.85707074
-0.9983535,0.99969584,0.92642546,0.99749666,0.9270143,-0.79725647,-0.99602604,-0.8571013
-0.5539733,-0.13714917,-0.4069895,0.89005667,0.50310546,0.7611579,-0.50663906,-0.7563939
-0.99832916,0.9999398,0.9991775,0.99850714,0.9685396,-0.9984771,-0.9985553,-0.602463
-0.32356372,-0.81167734,-0.2890196,-0.8138991,0.9346765,-0.73918974,-0.4335355,-0.9269655
-0.29892185,0.9999514,0.9976106,0.9794988,0.52720135,0.9004724,0.09997253,-0.991952
0.036433984,0.53723097,0.351394,-0.89675707,0.983617,-0.15385401,-0.45225993,0.39725524
-0.9999353,0.5199262,-0.37296218,0.9492678,0.6547489,-0.98627347,-0.8933103,-0.99210626
-0.931206,0.9949408,0.91366404,0.23830962,0.22447371,0.67615366,-0.6310605,-0.5573001
-0.9979142,0.99986917,-0.060579892,-0.04286403,0.68608785,-0.7986161,-0.9062038,-0.98187166
-0.98546714,0.9982297,0.88569194,0.82244754,0.7939098,-0.26249707,-0.9155409,-0.9582747
-0.9983607,0.99996686,0.6453724,0.99985653,0.9508972,-0.9306138,-0.9958097,-0.93470734
-0.9983579,0.99988335,0.7891377,0.99656624,0.90350616,-0.8020934,-0.9943538,-0.9347209
-0.4189777,-0.32912812,0.7532384,-0.5036463,-0.969515,0.7949958,-0.7966712,0.8882424
-0.99959344,0.9999902,0.98677456,0.99976707,0.9995337,-0.9997897,-0.84558743,-0.999943
0.46326643,0.90132177,0.44742504,0.7143499,-0.8675129,0.22858357,-0.15022306,-0.27591005
-0.99998224,0.99946886,0.9967517,0.9997493,0.99882334,-0.7070395,-0.9953579,-0.51683414
-0.42623723,0.9970798,0.86628664,0.82677186,0.380472,0.6082648,-0.77292436,-0.94149643
-0.9999104,0.9998267,0.8716975,0.9983877,0.5486147,-0.8432181,-0.9893953,-0.9349776
-0.9995954,0.9998952,0.77518696,0.9993502,0.18555643,-0.6034758,-0.9734732,-0.9789037
-0.9949864,0.9992417,0.8933137,0.99203277,0.9559394,-0.8251468,-0.9942307,-0.832116
-0.9978268,0.99971825,0.78289163,0.99652296,0.9151551,-0.7955171,-0.9934436,-0.88145244
-0.99865806,0.99970716,0.8670892,0.9958088,0.9100825,-0.74630445,-0.9954124,-0.87374914
-0.9986606,0.99970925,0.8697726,0.9963354,0.91120315,-0.7624081,-0.99546564,-0.86978155
-0.99865806,0.99971324,0.86911535,0.99639237,0.9112483,-0.7629174,-0.9954582,-0.8698441
-0.9986583,0.9997135,0.86926395,0.99639636,0.91125786,-0.762868,-0.9954614,-0.86978805
-0.99865836,0.9997135,0.8692937,0.9963966,0.9112593,-0.762861,-0.995462,-0.86977744
-0.99865836,0.9997135,0.86929536,0.9963967,0.91125965,-0.76286125,-0.99546206,-0.86977637
-0.99865836,0.9997135,0.8692957,0.9963967,0.9112597,-0.7628614,-0.99546206,-0.86977607
-0.99865836,0.9997135,0.8692957,0.9963967,0.9112598,-0.7628614,-0.99546206,-0.86977607
-0.99865836,0.9997135,0.8692957,0.9963967,0.91125983,-0.7628614,-0.99546206,-0.869776
-0.99865836,0.9997135,0.8692957,0.9963967,0.91125983,-0.7628614,-0.99546206,-0.869776
-0.99865836,0.9997135,0.8692957,0.9963967,0.91125983,-0.7628614,-0.99546206,-0.869776
-0.99865836,0.9997135,0.8692957,0.9963967,0.91125983,-0.7628614,-0.99546206,-0.869776
-0.99865836,0.9997135,0.8692957,0.9963967,0.91125983,-0.7628614,-0.99546206,-0.869776
-0.99865836,0.9997135,0.8692957,0.9963967,0.91125983,-0.7628614,-0.99546206,-0.869776
-0.99865836,0.9997135,0.8692957,0.9963967,0.91125983,-0.7628614,-0.99546206,-0.869776
-0.99865836,0.9997135,0.8692957,0.9963967,0.91125983,-0.7628614,-0.99546206,-0.869776
-0.99865836,0.9997135,0.8692957,0.9963967,0.91125983,-0.7628614,-0.99546206,-0.869776
-0.99865836,0.9997135,0.8692957,0.9963967,0.91125983,-0.7628614,-0.99546206,-0.869776
-0.99865836,0.9997135,0.8692957,0.9963967,0.91125983,-0.7628614,-0.99546206,-0.869776
-0.99865836,0.9997135,0.8692957,0.9963967,0.91125983,-0.7628614,-0.99546206,-0.869776
-0.99865836,0.9997135,0.8692957,0.9963967,0.91125983,-0.7628614,-0.99546206,-0.869776
0.51661557,-0.6462205,0.7141617,-0.4455115,-0.20180032,0.9550034,0.9456308,0.8986269
-0.99999976,0.99999994,0.99101096,0.999999,0.9840264,-0.9998547,-0.98747665,-0.99999225
-0.9092189,0.8622955,0.46813875,-0.73161876,-0.6633483,0.7632072,-0.5541492,-0.89784765
-0.99900293,0.9995941,0.97979766,0.7725541,0.9950958,-0.99388766,0.7603191,-0.21166721
-0.9998326,0.9997258,0.9866097,0.9990083,0.9725433,-0.056531593,-0.97181547,-0.97926456
-0.9965732,0.99892867,0.86303633,0.98653066,0.8541775,-0.008934141,-0.23288213,-0.9865223
-0.9053977,0.9933374,0.94250596,0.96149874,0.88900626,0.23155542,-0.8951516,-0.95212525
-0.9738892,0.9985606,0.6670784,0.96069604,0.6833895,-0.2121063,-0.98221594,-0.9029507
-0.9701177,0.9989887,0.9298564,0.81110716,0.8550234,0.65889835,-0.9721962,-0.94632053
-0.99364007,0.99988604,0.88905966,0.99587667,0.9181999,-0.9641333,-0.9942912,-0.8466141
-0.9774119,0.99199295,0.9826075,0.9966367,0.9592134,0.058916267,-0.8280531,-0.9676982
-0.99830544,0.9997325,0.7337874,0.98976046,0.88836086,-0.7350422,-0.9928351,-0.9118563
-0.50020623,-0.62429106,0.64581496,-0.49702963,0.016377889,-0.48828092,-0.21456477,0.056236718
-0.9878138,0.99994874,0.92260534,0.9992029,0.59383583,-0.93898344,0.034476813,-0.99789196
-0.9844523,0.99643457,0.9096886,0.4259631,0.6981591,-0.14566597,-0.970759,-0.91511744
-0.9999879,0.9999221,0.5454377,0.9998764,0.97531956,-0.7872295,-0.99448436,-0.9322294
-0.99998546,0.9998694,0.80103457,0.9992338,0.9259234,-0.78158885,-0.9869931,-0.93578386
-0.9995043,0.999889,0.88730216,0.99676335,0.9477506,-0.78960425,-0.9900608,-0.95560527
-0.99568766,0.9997173,0.9155508,0.971848,0.9270835,-0.5179049,-0.9873064,-0.9420582
-0.98760885,0.99926096,0.93655,0.8897739,0.88027817,0.15848432,-0.9828874,-0.9112969
-0.95726895,0.9998424,0.7345922,0.9145555,0.44088554,-0.62342906,-0.98575294,-0.94236135
-0.9985572,0.99935097,0.9437695,0.99866885,0.9439587,-0.6816445,-0.9911794,-0.8892979
-0.99859166,0.9997138,0.8464856,0.9962738,0.9078423,-0.78978395,-0.9951619,-0.8742987
