0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26
0.7769780915373251,0.9982510077089508,0.044149954143855495,0.0325307381981027,0.02207845622877945,0.017573484332043122,0.4170105659977952,0.10429088215967874,-0.4587552144240975,-0.04670815294775975,-0.4138151608488605,-0.008826509995484804,0.47440191212495897,0.24064716426746488,-0.032892096231019866,0.35256171424056904,-0.29013719970316093,0.6623173456524742,-2.139298944876263,4.481671575649679,6.152655653095643,6.138489284405365,-14.424223353099626,2.1545745332540776,-10.064841492587632,1.6517376020419707,11.334655359807194
0.7787373418081227,0.9964165831096164,0.03651098649098043,0.058166981180815806,-0.049371480329466255,0.40081127562904656,0.8954634269294097,0.3266415569506848,-1.2768747175360566,0.17626733973827843,-1.075869507845042,0.22504514324564084,0.9385729780103036,-0.07615541535402956,-0.24171306216995836,-0.40753047892094163,-0.3559908780595593,0.6776671481324588,-3.511836949902769,10.810112984300343,12.92550813368685,2.7645004562896975,-14.87271757219742,6.7296007387823105,-16.360702033993533,7.654281476248604,7.270834629970803
0.7296802176734662,0.9933583566251215,0.027611451957512793,0.04162868274893568,-0.10365247617121548,0.593133395416776,1.348852363917782,0.5326391617598802,-1.300035223964915,0.3752549881404591,-1.302098816195621,0.5696847807439938,1.3181107513837746,0.022902631153445728,0.09239577425809728,-1.4320602792385813,-0.05630606734623303,-0.2208962331173681,-0.6870410799719351,-1.6596428434828456,-1.181237230245027,4.417379131639768,2.3623090058588287,1.2822128145231788,2.051597959034995,0.8649630280933183,0.0913108528445914
0.6698358004194065,0.994737412655053,0.012353577227514755,0.023726431638004128,-0.09890361689919124,0.44324352732723554,1.2420893535289563,0.5448096798998134,-1.1256763553943083,0.47142768756451525,-1.2373743849836347,0.5003869822654131,1.2508656106331286,-0.8794034297300152,0.7417625120970022,-0.8461506629732818,-0.921211192027808,-1.7230414237792049,0.7033708397720616,-4.307479806521414,-1.9503513382259345,-0.6250605036790864,4.596523366915557,2.5608341909777304,0.5577440802190448,-3.033806679554531,-0.9843616612001853
0.6134850147255546,0.9967375087262389,-0.015897967238234986,-0.02564768226920187,-0.07485846465244278,0.3082852062178383,1.2105479152584167,0.46167823228631905,-0.8246488827980574,0.5531607300135485,-1.2249603534742164,0.28348422424159014,1.2270924046967875,-0.6315892453622312,0.7272618936498442,-1.309390466177761,-1.1939875625409413,-2.2202092371257103,1.2276121844895815,-1.118796073028098,0.6667424939940807,-2.6791105823449826,7.419458745004142,-0.5553260723067165,0.07587131966754493,-5.6218078924706285,-0.16310907364090277
0.6094621382951986,0.9967148536036096,-0.04536337267892237,-0.06218959243052864,-0.025181731839833993,0.1405050048602915,1.230178448383594,0.23673769111778506,-0.6039661188261751,0.37721654260769016,-1.1356632153152049,0.06508756052844569,1.2202117488154003,-0.9072471021607981,1.0241287776299774,0.2082476511970974,-0.8636297514056597,-1.1868811467327305,2.9189339949235995,-5.572934474180768,-0.16908790906074828,-6.305747950909899,1.4746820825221845,-6.432454287586735,3.5626590322580753,-3.1295665473116587,-0.11236934222025947
0.6125265255542054,0.995261836496447,-0.06551716074605682,-0.06870654552899425,0.02099497708899342,-0.1636716009814663,1.2246127999625527,0.06139900169104396,-0.6792698864743495,0.23689373959325047,-1.1283084414732254,-0.009310355462396886,1.2250620021588279,-0.8842838548925191,1.098335126987019,0.1628189726478754,0.5137568899451685,1.2288155142811628,0.6355426614102271,-6.583748759785283,-0.049241679799732097,-0.7674075552823749,-4.428728848132741,0.7656060673811387,-3.211023270339072,0.12863556527609876,-0.02597753334922842
0.618467201334291,0.9993657303095779,-0.017161955641898867,-0.01698303681645643,0.02617595885236376,-0.5623279687698755,1.2241416944747385,0.09969029287941583,-1.016990803108302,0.4494119553630726,-1.255440676243264,-0.12589131344841759,1.2238148294463393,-0.7761257863984211,1.3561233372691162,-0.006091901370584248,2.830347221732315,2.1944264119177386,-0.6389792522880274,-3.8876391516849376,0.002184947015187197,2.305857523745398,-9.053265928122439,7.678949620336611,0.23918553708473245,-4.740358212604154,-0.012887248461913199
0.6358493369062811,0.9999469526490848,-0.005101547920628451,-0.0031602762635186267,0.00837130518859952,-0.5146161033430439,1.2240500836479773,0.1737891069020851,-1.2514819212679495,0.5646625107947315,-1.2282761467872894,-0.34734922136224844,1.222859267653233,-0.11091973419833857,0.5231833343461677,0.5955260716829902,-0.2788060195348531,-0.21054000934041145,-0.6395004266817159,3.61276725209527,-0.0008919987772515181,0.6775836711339679,0.23042764200885824,-1.5154235182739826,0.4652644907248454,-4.144038820222489,-0.011740540271728092
0.6525715538237464,0.9995755956008445,-0.01530490570397531,-0.015257530418427036,-0.019534490168425067,-0.2965105136388258,1.2195981897370491,0.29865805325915834,-1.1261847291864138,0.5306366531244514,-1.2235740361671463,-0.556290730589919,1.2240019312888182,-0.07558807439377126,0.5012693358389805,0.06860881882545937,-0.5744380881068224,-0.6261469143125523,-2.0042144414730023,5.106667943180337,-0.17287354707048747,4.290842954584444,4.743218009678496,-0.21381085987971504,-0.016790100757404336,-0.4667483713751379,0.01859443405471294
0.6450538698593359,0.997883227771287,-0.02041889417396738,-0.01993383436397607,-0.058436073969934055,-0.1956242663829162,1.2271009304805325,0.4785470774394176,-1.0448777976249881,0.5250426019223519,-1.2237686035671833,-0.5361157534947608,1.1783512355544075,-0.3005214036699677,0.6869451922250911,-0.37394418268188623,0.0823998799461203,0.3356673937759582,-0.9809688450176901,-1.0232144455877608,-0.07550746023399058,2.91545999101159,-1.4402715212247812,-0.04163467692689153,0.00023406575455169656,0.37410859416609277,-1.8290606185455298
0.6252882854855316,0.9971313401491368,-0.01149015124694203,0.004021556973076603,-0.07470538130697948,-0.26539369443220445,1.223273579268231,0.5436154670151117,-1.2218426198852956,0.5252811325073823,-1.223868697919577,-0.5261672023246354,1.2341776167913838,-0.45912946913225516,0.11588928009956073,0.29268220538993794,1.8984766455676092,1.854355777958616,-0.4495666138287065,-1.855195575024279,-0.044201640432870545,-0.4154364791017902,-4.4584014514434065,0.011030939571205878,-0.0012817973356772866,0.0751557134539565,2.5140622897093863
0.6355318605773528,0.9964924975203721,0.012269728932245783,0.005527606857975549,-0.08259298820096224,-0.3590263734013183,1.2237176123036948,0.5233793357027074,-1.2407149970917557,0.525972948955557,-1.2236395650833698,-0.5244123677880829,1.2357856220871934,-0.37595261933760826,0.25921831287023084,0.07175550556986937,0.2229143131436242,-0.66422910002529,-0.1543664810777502,-1.8867971771812344,0.014332151305819996,-0.3555431795428249,0.544284097203758,0.008156986573426048,0.003549325077346516,0.01087705887557264,-0.4321208366478932
