-0.008726646259971648	0.008726646259971648	2.0	0.0	-0.005235987755982988
-0.008552113334772215	0.5926888890955216	2.0	0.7803581836939981	-0.005235987755982988
0.003301664447138218	0.4450074554828414	2.0	0.5851203700557825	0.010371175917896974
0.012201813556795046	0.5918684355396469	2.0	0.780288288504527	0.022073583319012623
0.024039182267587986	0.4474600113410216	2.0	0.5853352739537714	0.03767934908910316
0.032988382494408414	0.4512486419623352	2.0	0.5856708450929031	0.04938605456817859
0.04201335533365512	-0.12855392115575753	2.0	-0.194294739681653	0.06109947147003666
0.03944227691053997	-0.12192311747432882	2.0	-0.1936937333006518	0.057213576676403595
0.037003814561053394	-0.11569768880637009	2.0	-0.19312929116211291	0.05333970201039056
0.034689860784925995	-0.10985679735172482	2.0	-0.19259956492312136	0.0494771161871483
0.0324927248378915	-0.10438086886928781	2.0	-0.1921028137812767	0.04562512488868587
0.030405107460505745	-0.09925152953466014	2.0	-0.1916373998997727	0.04178306861306034
0.028420076869812544	-0.09445154636406793	2.0	-0.1912017839715878	0.037950320615064884
0.026531045942531185	-0.08996477107238016	2.0	-0.19079452094009602	0.034126284935633126
0.024731750521083583	-0.08577608723369766	2.0	-0.19041425588883143	0.030310394516831207
0.02301622877640963	-0.08187136061487324	2.0	-0.19005972010940522	0.026502109399054577
0.021378801564112166	-0.0782373925552047	2.0	-0.18972972735354487	0.022700914996866474
0.01981405371300807	-0.07486187626920349	2.0	-0.18942317027278452	0.018906320449795577
0.018316816187624	-0.07173335595360471	2.0	-0.189139017047388	0.015117857044339886
0.016882149068551906	-0.6540944822876859	2.0	-0.9693449553430867	0.011335076703392125
0.003800259422798189	-0.5051216940380295	2.0	-0.7739988544849246	-0.008051822403469609
-0.006302174457962401	-0.5045229892244525	2.0	-0.7739461901239393	-0.023531799493168103
-0.01639263424245145	-0.505515853181929	2.0	-0.7740335320247368	-0.039010723295646886
-0.026502951306090032	-0.3617793092220312	2.0	-0.5791425311299879	-0.05449139393614162
-0.03373853749053066	-0.36595879907859014	2.0	-0.5795160451141441	-0.06607424455874138
-0.04105771347210246	-0.37127862916547494	2.0	-0.5799911769800024	-0.07766456546102427
-0.04848328605541195	-0.37775145046523245	2.0	-0.5805688318714878	-0.0892643890006243
-0.056038315064716605	-0.3853933679566706	2.0	-0.5812501613463039	-0.10087576563805406
-0.06374618242385002	0.1900889006883139	2.0	0.19827213790845388	-0.11250076886498014
-0.059944404410083744	0.18003545337330817	2.0	0.1973642296240245	-0.10853532610681106
-0.05634369534261758	0.17058019630210258	2.0	0.19650973524117002	-0.10458804151433057
-0.052932091416575525	0.16169172850067937	2.0	0.19570595425650034	-0.10065784680950716
-0.049698256846561935	0.15334048221258617	2.0	0.1949503283205749	-0.09674372772437716
-0.04663144720231021	0.14549863263039672	2.0	0.19424043691754161	-0.09284472115796566
-0.04372147454970227	0.1381400120081468	2.0	0.19357399282850776	-0.08895991241961483
-0.04095867430953934	0.13124002809137966	2.0	0.19294883746961788	-0.08508843256304467
-0.038333873747711744	0.1247755867806311	2.0	0.19236293617879885	-0.08122945581365232
-0.035838362012099126	0.11872501892852608	2.0	0.19181437351092362	-0.07738219709007634
-0.0334638616335286	0.11306801115927193	2.0	0.19130134858930517	-0.07354590961985787
-0.031202501410343163	0.10778554059147609	2.0	0.19082217055159428	-0.06971988264807176
-0.02904679059851364	0.10285981334026682	2.0	0.19037525412000325	-0.06590343923703987
-0.026989594331708305	0.0982742066721248	2.0	0.18995911531904539	-0.062095934154639806
-0.02502411019826581	-0.49110827087826814	2.0	-0.5908738495577627	-0.0582967518482589
-0.034846275615831174	0.09010519382376703	2.0	0.18923089515703884	-0.07011422883941415
-0.03304417173935583	0.08460438777296575	2.0	0.18873163974605878	-0.06632961093627338
-0.031352083983896516	0.07938786099729343	2.0	0.18825809889618292	-0.0625549781413522
-0.029764326763950646	0.0744382875684994	2.0	0.18780871800635146	-0.05878981616342854
-0.02827556101258066	0.06973923191042455	2.0	0.1873820201610016	-0.05503364180330152
